,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent
156,Europe,Western and Central Europe,Austria,1.47,,,2020.0,15-64,Government source,HHS,Ecstasy,1.15,1.84,AUT,1.47,,Europe
157,Europe,Western and Central Europe,Austria,0.4,0.5,0.4,2015.0,15-64,Government source,HHS,Ecstasy,0.2,0.7,AUT,0.4,,Europe
158,Europe,Western and Central Europe,Austria,0.5,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,AUT,0.5,,Europe
159,Europe,Western and Central Europe,Austria,0.9,,,2004.0,15-64,EMCDDA ,HHS ,Ecstasy,,,AUT,0.9,,Europe
160,Europe,Western and Central Europe,Belgium,1.2,1.9,0.5,2018.0,15-64,ARQ,HHS,Ecstasy,,,BEL,1.2,,Europe
161,Europe,Western and Central Europe,Belgium,0.3,0.4,0.3,2013.0,15-64,EMCDDA,HHS,Ecstasy,,,BEL,0.3,,Europe
162,Europe,Western and Central Europe,Belgium,0.9,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,BEL,0.9,,Europe
163,Europe,Western and Central Europe,Belgium,1.12,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,,,BEL,1.12,,Europe
164,Europe,Western and Central Europe,Cyprus,0.3,0.5,0.1,2019.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.3,,Europe
165,Europe,Western and Central Europe,Cyprus,0.1,0.1,0.1,2016.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.1,,Europe
166,Europe,Western and Central Europe,Cyprus,0.3,0.5,0.1,2012.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.3,,Europe
167,Europe,Western and Central Europe,Cyprus,0.6,1.0,0.2,2009.0,15-64,ARQ,HHS,Ecstasy,,,CYP,0.6,,Europe
168,Europe,Western and Central Europe,Cyprus,1.0,1.8,0.2,2006.0,15-64,ARQ ,,Ecstasy,,,CYP,1.0,,Europe
169,Europe,Western and Central Europe,Czechia,1.5,1.7,1.2,2019.0,15-64,ARQ,HHS,Ecstasy,,,CZE,1.5,,Europe
170,Europe,Western and Central Europe,Czechia,0.9,1.1,0.7,2018.0,15-64,ARQ,HHS,Ecstasy,,,CZE,0.9,,Europe
171,Europe,Western and Central Europe,Czechia,0.8,1.3,0.3,2017.0,15-64,EMCDDA,HHS,Ecstasy,,,CZE,0.8,,Europe
172,Europe,Western and Central Europe,Czechia,1.6,2.4,0.9,2016.0,15-64,ARQ,HHS,Ecstasy,,,CZE,1.6,,Europe
173,Europe,Western and Central Europe,Czechia,1.3,1.6,1.0,2015.0,15-64,ARQ,HHS,Ecstasy,,,CZE,1.3,,Europe
174,Europe,Western and Central Europe,Czechia,1.6,2.3,0.9,2014.0,15-64,ARQ,HHS,Ecstasy,,,CZE,1.6,,Europe
175,Europe,Western and Central Europe,Czechia,1.1,1.2,0.9,2013.0,15-64,ARQ,HHS,Ecstasy,,,CZE,1.1,,Europe
176,Europe,Western and Central Europe,Czechia,0.6,0.7,0.5,2012.0,15-64,ARQ,HHS,Ecstasy,,,CZE,0.6,,Europe
177,Europe,Western and Central Europe,Czechia,2.2,,,2010.0,15-64,ARQ,HHS,Ecstasy,,,CZE,2.2,,Europe
178,Europe,Western and Central Europe,Czechia,3.6,,,2008.0,15-64,Government source,HHS ,Ecstasy,,,CZE,3.6,,Europe
179,Europe,Western and Central Europe,Denmark,0.5,0.8,0.3,2017.0,16-64,ARQ,HHS,Ecstasy,,,DNK,0.5,,Europe
180,Europe,Western and Central Europe,Denmark,0.2,0.4,0.1,2013.0,16-64,ARQ,HHS,Ecstasy,,,DNK,0.2,,Europe
181,Europe,Western and Central Europe,Denmark,0.3,,,2010.0,16-64,ARQ,HHS,Ecstasy,,,DNK,0.3,,Europe
182,Europe,Western and Central Europe,Denmark,0.4,,,2008.0,16-64,ARQ ,HHS ,Ecstasy,,,DNK,0.4,,Europe
183,Europe,Western and Central Europe,Estonia,0.98,1.54,0.6,2018.0,16-64,ARQ,HHS,Ecstasy,,,EST,0.98,,Europe
184,Europe,Western and Central Europe,Estonia,1.2,1.6,0.8,2008.0,15-64,ARQ,HHS,Ecstasy,,,EST,1.2,,Europe
185,Europe,Western and Central Europe,Estonia,1.7,,,2003.0,15-64,ARQ ,HHS ,Ecstasy,,,EST,1.7,,Europe
186,Europe,Western and Central Europe,Finland,1.4,1.9,0.8,2018.0,15-64,ARQ,HHS,Ecstasy,,,FIN,1.4,,Europe
187,Europe,Western and Central Europe,Finland,1.1,1.6,0.5,2014.0,15-64,ARQ,HHS,Ecstasy,,,FIN,1.1,,Europe
188,Europe,Western and Central Europe,Finland,0.4,0.6,0.2,2010.0,15-64,ARQ,HHS,Ecstasy,,,FIN,0.4,,Europe
189,Europe,Western and Central Europe,Finland,0.5,,,2006.0,15-64,ARQ ,,Ecstasy,,,FIN,0.5,,Europe
190,Europe,Western and Central Europe,France,1.0,1.5,0.6,2017.0,15-64,ARQ,HHS,Ecstasy,,,FRA,1.0,,Europe
191,Europe,Western and Central Europe,France,0.6,0.8,0.3,2017.0,18-64,EMCDDA,HHS,Ecstasy,,,FRA,0.6,,Europe
192,Europe,Western and Central Europe,France,0.9,1.2,0.6,2014.0,15-64,ARQ,HHS,Ecstasy,,,FRA,0.9,,Europe
193,Europe,Western and Central Europe,France,0.3,0.4,0.1,2010.0,15-64,ARQ,HHS,Ecstasy,,,FRA,0.3,,Europe
194,Europe,Western and Central Europe,France,0.5,,,2005.0,15-64,ARQ ,,Ecstasy,,,FRA,0.5,,Europe
195,Europe,Western and Central Europe,Germany,1.08,1.18,0.97,2018.0,18-64,ARQ,HHS,Ecstasy,,,DEU,1.08,,Europe
196,Europe,Western and Central Europe,Germany,0.6,0.7,0.6,2015.0,18-64,ARQ/Academic,HHS,Ecstasy,0.5,0.9,DEU,0.6,,Europe
197,Europe,Western and Central Europe,Germany,0.4,0.7,0.1,2012.0,18-64,ARQ,HHS,Ecstasy,,,DEU,0.4,,Europe
198,Europe,Western and Central Europe,Germany,0.4,0.6,0.2,2009.0,18-64,ARQ,HHS,Ecstasy,,,DEU,0.4,,Europe
199,Europe,Western and Central Europe,Germany,0.4,,,2006.0,18-64,Government source ,HHS ,Ecstasy,,,DEU,0.4,,Europe
200,Europe,Western and Central Europe,Greece,0.2,0.3,0.1,2015.0,18-64,ARQ,HHS,Ecstasy,,,GRC,0.2,,Europe
201,Europe,Western and Central Europe,Greece,0.2,0.2,0.1,2004.0,15-64,EMCDDA,,Ecstasy,,,GRC,0.2,,Europe
202,Europe,Western and Central Europe,Hungary,0.6,1.2,0.3,2019.0,18-64,ARQ,HHS,Ecstasy,,,HUN,0.6,,Europe
203,Europe,Western and Central Europe,Hungary,0.88,0.99,0.81,2015.0,18-64,ARQ,HHS,Ecstasy,,,HUN,0.88,,Europe
204,Europe,Western and Central Europe,Hungary,0.5,,,2007.0,18-64,ARQ,HHS,Ecstasy,0.2,0.8,HUN,0.5,,Europe
205,Europe,Western and Central Europe,Iceland,0.52,,,2015.0,15-64,ESPAD/UNODC Estimate,SS,Ecstasy,0.37,0.67,ISL,0.52,,Europe
206,Europe,Western and Central Europe,Iceland,0.58,,,2011.0,15-64,ESPAD,SS,Ecstasy,0.16,1.0,ISL,0.58,,Europe
207,Europe,Western and Central Europe,Iceland,0.5,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,,,ISL,0.5,,Europe
208,Europe,Western and Central Europe,Ireland,2.7,3.9,1.6,2019.0,15-64,ARQ,HHS,Ecstasy,,,IRL,2.7,,Europe
209,Europe,Western and Central Europe,Ireland,2.1,3.1,1.1,2015.0,15-64,ARQ,HHS,Ecstasy,,,IRL,2.1,,Europe
210,Europe,Western and Central Europe,Ireland,0.5,0.6,0.3,2011.0,15-64,ARQ,HHS,Ecstasy,,,IRL,0.5,,Europe
211,Europe,Western and Central Europe,Ireland,1.2,,,2007.0,15-64,Government source ,,Ecstasy,,,IRL,1.2,,Europe
212,Europe,Western and Central Europe,Italy,0.35,0.45,0.26,2017.0,15-64,ARQ,HHS,Ecstasy,,,ITA,0.35,,Europe
213,Europe,Western and Central Europe,Italy,0.4,0.6,0.3,2013.0,15-64,ARQ,HHS,Ecstasy,,,ITA,0.4,,Europe
214,Europe,Western and Central Europe,Italy,0.06,0.11,0.02,2012.0,15-64,ARQ,HHS,Ecstasy,,,ITA,0.06,,Europe
215,Europe,Western and Central Europe,Italy,0.66,,,2008.0,15-64,ARQ,HHS,Ecstasy,0.7,0.7,ITA,0.66,,Europe
216,Europe,Western and Central Europe,Italy,0.5,,,2005.0,15-64,EMCDDA ,HHS ,Ecstasy,,,ITA,0.5,,Europe
217,Europe,Western and Central Europe,Latvia,0.7,0.9,0.5,2020.0,15-64,ARQ,HHS,Ecstasy,,,LVA,0.7,,Europe
218,Europe,Western and Central Europe,Latvia,0.3,0.5,0.2,2015.0,15-64,ARQ,HHS,Ecstasy,,,LVA,0.3,,Europe
219,Europe,Western and Central Europe,Latvia,0.4,0.6,0.1,2011.0,15-64,ARQ,HHS,Ecstasy,,,LVA,0.4,,Europe
220,Europe,Western and Central Europe,Latvia,1.5,,,2007.0,15-64,ARQ ,,Ecstasy,,,LVA,1.5,,Europe
221,Europe,Western and Central Europe,Lithuania,0.4,0.6,0.2,2016.0,15-64,ARQ,HHS,Ecstasy,,,LTU,0.4,,Europe
222,Europe,Western and Central Europe,Lithuania,0.2,0.2,0.1,2012.0,15-64,ARQ,HHS,Ecstasy,,,LTU,0.2,,Europe
223,Europe,Western and Central Europe,Lithuania,1.0,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,LTU,1.0,,Europe
224,Europe,Western and Central Europe,Lithuania,0.4,,,2004.0,15-64,ARQ ,HHS ,Ecstasy,,,LTU,0.4,,Europe
225,Europe,Western and Central Europe,Luxembourg,0.3,0.4,0.2,2019.0,15-64,ARQ,HHS,Ecstasy,,,LUX,0.3,,Europe
226,Europe,Western and Central Europe,Luxembourg,0.2,,,2014.0,15-64,Government source,HHS,Ecstasy,,,LUX,0.2,,Europe
227,Europe,Western and Central Europe,Luxembourg,0.48,,,2010.0,15-64,ARQ,SS,Ecstasy,0.11,0.86,LUX,0.48,,Europe
228,Europe,Western and Central Europe,Luxembourg,0.71,,,2006.0,15-64,ARQ,SS,Ecstasy,0.23,1.2,LUX,0.71,,Europe
229,Europe,Western and Central Europe,Malta,0.0,,,2013.0,15-64,ARQ,HHS,Ecstasy,,,MLT,0.0,,Europe
230,Europe,Western and Central Europe,Malta,0.86,,,2011.0,15-64,ESPAD,SS,Ecstasy,0.31,1.4,MLT,0.86,,Europe
231,Europe,Western and Central Europe,Malta,0.88,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,0.87,0.89,MLT,0.88,,Europe
232,Europe,Western and Central Europe,Netherlands,4.0,4.5,3.5,2020.0,15-64,ARQ,HHS,Ecstasy,,,NLD,4.0,,Europe
233,Europe,Western and Central Europe,Netherlands,4.2,5.6,2.9,2019.0,15-64,EMCDDA,HHS,Ecstasy,,,NLD,4.2,,Europe
234,Europe,Western and Central Europe,Netherlands,3.5,4.2,2.9,2018.0,15-64,EMCDDA,HHS,Ecstasy,,,NLD,3.5,,Europe
235,Europe,Western and Central Europe,Netherlands,3.3,4.1,2.6,2017.0,15-64,EMCDDA,HHS,Ecstasy,2.9,3.8,NLD,3.3,,Europe
236,Europe,Western and Central Europe,Netherlands,3.6,4.6,2.5,2016.0,15-64,EMCDDA,HHS,Ecstasy,,,NLD,3.6,,Europe
237,Europe,Western and Central Europe,Netherlands,3.4,4.4,2.4,2015.0,15-64,EMCDDA,HHS,Ecstasy,,,NLD,3.4,,Europe
238,Europe,Western and Central Europe,Netherlands,2.5,,,2014.0,15-64,ARQ,HHS,Ecstasy,,,NLD,2.5,,Europe
239,Europe,Western and Central Europe,Netherlands,1.4,,,2009.0,15-64,ARQ,HHS,Ecstasy,,,NLD,1.4,,Europe
240,Europe,Western and Central Europe,Netherlands,1.2,,,2005.0,15-64,ARQ ,,Ecstasy,,,NLD,1.2,,Europe
241,Europe,Western and Central Europe,Norway,0.9,1.4,0.5,2020.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.9,,Europe
242,Europe,Western and Central Europe,Norway,0.6,0.7,0.5,2019.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.6,,Europe
243,Europe,Western and Central Europe,Norway,0.7,1.3,0.1,2018.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.7,,Europe
244,Europe,Western and Central Europe,Norway,1.0,1.3,0.7,2017.0,16-64,ARQ,HHS,Ecstasy,,,NOR,1.0,,Europe
245,Europe,Western and Central Europe,Norway,0.6,0.6,0.6,2016.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.6,,Europe
246,Europe,Western and Central Europe,Norway,0.6,1.0,0.2,2015.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.6,,Europe
247,Europe,Western and Central Europe,Norway,0.1,0.2,0.1,2014.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.1,,Europe
248,Europe,Western and Central Europe,Norway,0.4,0.8,0.0,2013.0,16-64,ARQ,HHS,Ecstasy,,,NOR,0.4,,Europe
249,Europe,Western and Central Europe,Norway,0.3,,,2009.0,15-64,ARQ,HHS,Ecstasy,,,NOR,0.3,,Europe
250,Europe,Western and Central Europe,Norway,0.5,,,2004.0,15-64,ARQ ,,Ecstasy,,,NOR,0.5,,Europe
251,Europe,Western and Central Europe,Poland,0.3,0.3,0.3,2019.0,15-64,ARQ,HHS,Ecstasy,,,POL,0.3,,Europe
252,Europe,Western and Central Europe,Poland,1.2,0.9,1.5,2016.0,15-64,ARQ,HHS,Ecstasy,,,POL,1.2,,Europe
253,Europe,Western and Central Europe,Poland,0.3,0.7,,2014.0,15-64,ARQ,HHS,Ecstasy,,,POL,0.3,,Europe
254,Europe,Western and Central Europe,Poland,0.1,,,2012.0,15-64,ARQ,HHS,Ecstasy,,,POL,0.1,,Europe
255,Europe,Western and Central Europe,Poland,1.5,,,2010.0,15-64,ARQ,HHS,Ecstasy,,,POL,1.5,,Europe
256,Europe,Western and Central Europe,Poland,0.3,,,2006.0,15-64,ARQ ,,Ecstasy,,,POL,0.3,,Europe
257,Europe,Western and Central Europe,Portugal,0.1,0.2,0.04,2017.0,15-64,ARQ,HHS,Ecstasy,,,PRT,0.1,,Europe
258,Europe,Western and Central Europe,Portugal,0.2,0.3,0.2,2012.0,15-64,ARQ,HHS,Ecstasy,,,PRT,0.2,,Europe
259,Europe,Western and Central Europe,Portugal,0.4,0.6,0.2,2007.0,15-64,ARQ,HHS,Ecstasy,,,PRT,0.4,,Europe
260,Europe,Western and Central Europe,Slovakia,0.5,0.8,0.1,2019.0,15-64,ARQ,HHS,Ecstasy,,,SVK,0.5,,Europe
261,Europe,Western and Central Europe,Slovakia,0.6,1.0,0.1,2015.0,15-64,ARQ,HHS,Ecstasy,,,SVK,0.6,,Europe
262,Europe,Western and Central Europe,Slovakia,0.46,,,2010.0,15-64,EMCDDA,HHS,Ecstasy,,,SVK,0.46,,Europe
263,Europe,Western and Central Europe,Slovakia,1.6,,,2006.0,15-64,EMCDDA,HHS,Ecstasy,,,SVK,1.6,,Europe
264,Europe,Western and Central Europe,Slovakia,1.2,,,2004.0,15-64,ARQ ,,Ecstasy,,,SVK,1.2,,Europe
265,Europe,Western and Central Europe,Slovenia,0.5,0.6,0.4,2018.0,15-64,EMCDDA,HHS,Ecstasy,0.4,0.7,SVN,0.5,,Europe
266,Europe,Western and Central Europe,Slovenia,0.3,0.4,0.2,2012.0,15-64,ARQ,HHS,Ecstasy,,,SVN,0.3,,Europe
267,Europe,Western and Central Europe,Slovenia,0.46,,,2008.0,18-65,ARQ,HHS,Ecstasy,0.18,0.74,SVN,0.46,,Europe
268,Europe,Western and Central Europe,Slovenia,0.68,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,0.68,0.69,SVN,0.68,,Europe
269,Europe,Western and Central Europe,Spain,0.9,1.4,0.4,2020.0,15-64,ARQ,HHS,Ecstasy,,,ESP,0.9,,Europe
270,Europe,Western and Central Europe,Spain,0.6,1.0,0.3,2017.0,15-64,EMCDDA,HHS,Ecstasy,0.5,0.7,ESP,0.6,,Europe
271,Europe,Western and Central Europe,Spain,0.6,0.9,0.3,2015.0,15-64,ARQ,HHS,Ecstasy,,,ESP,0.6,,Europe
272,Europe,Western and Central Europe,Spain,0.7,1.0,0.3,2013.0,15-64,ARQ,HHS,Ecstasy,,,ESP,0.7,,Europe
273,Europe,Western and Central Europe,Spain,0.8,1.4,0.3,2011.0,15-64,ARQ,HHS,Ecstasy,,,ESP,0.8,,Europe
274,Europe,Western and Central Europe,Spain,1.4,,,2009.0,15-64,ARQ ,HHS ,Ecstasy,,,ESP,1.4,,Europe
275,Europe,Western and Central Europe,Sweden,0.9,,,2017.0,17-64,ARQ,HHS,Ecstasy,,,SWE,0.9,,Europe
276,Europe,Western and Central Europe,Sweden,0.5,0.6,0.3,2013.0,15-64,EMCDDA,HHS,Ecstasy,,,SWE,0.5,,Europe
277,Europe,Western and Central Europe,Sweden,0.1,,,2008.0,15-64,ARQ,HHS,Ecstasy,,,SWE,0.1,,Europe
278,Europe,Western and Central Europe,Sweden,0.25,,,2007.0,15-64,ESPAD ,SS ,Ecstasy,,,SWE,0.25,,Europe
279,Europe,Western and Central Europe,Switzerland,0.18,,,2016.0,15-64,Government source,HHS,Ecstasy,,,CHE,0.18,,Europe
280,Europe,Western and Central Europe,Switzerland,0.31,,,2015.0,15-64,ARQ,HHS,Ecstasy,,,CHE,0.31,,Europe
281,Europe,Western and Central Europe,Switzerland,0.22,0.31,0.13,2013.0,15-64,ARQ,HHS,Ecstasy,,,CHE,0.22,,Europe
282,Europe,Western and Central Europe,Switzerland,0.3,,,2012.0,15+,ARQ,HHS,Ecstasy,,,CHE,0.3,,Europe
283,Europe,Western and Central Europe,Switzerland,0.29,,,2011.0,15-64,ARQ,HHS,Ecstasy,0.07,0.5,CHE,0.29,,Europe
284,Europe,Western and Central Europe,Switzerland,0.33,,,2007.0,15-64,ARQ ,"HHS, SS",Ecstasy,0.13,0.51,CHE,0.33,,Europe
285,Europe,Western and Central Europe,United Kingdom (England and Wales),1.27,1.56,1.0,2019.0,16-64,ARQ,HHS,Ecstasy,,,GBR,1.27,,Europe
286,Europe,Western and Central Europe,United Kingdom (England and Wales),1.55,2.07,1.04,2018.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.55,,Europe
287,Europe,Western and Central Europe,United Kingdom (England and Wales),1.66,2.23,1.09,2017.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.66,,Europe
288,Europe,Western and Central Europe,United Kingdom (England and Wales),1.34,1.75,0.93,2016.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.34,,Europe
289,Europe,Western and Central Europe,United Kingdom (England and Wales),1.5,2.18,0.83,2015.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.5,,Europe
290,Europe,Western and Central Europe,United Kingdom (England and Wales),1.68,2.52,0.85,2014.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.68,,Europe
291,Europe,Western and Central Europe,United Kingdom (England and Wales),1.58,2.29,0.89,2013.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.58,,Europe
292,Europe,Western and Central Europe,United Kingdom (England and Wales),1.24,1.85,0.64,2012.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.24,,Europe
293,Europe,Western and Central Europe,United Kingdom (England and Wales),1.38,2.01,0.76,2011.0,16-59,Government source,HHS,Ecstasy,,,GBR,1.38,,Europe
294,Europe,Western and Central Europe,United Kingdom (England and Wales),1.35,1.86,0.85,2010.0,16-59,Government source ,HHS ,Ecstasy,,,GBR,1.35,,Europe
295,Europe,Western and Central Europe,United Kingdom (Northern Ireland),0.8,,,2014.0,15-64,Government source,HHS,Ecstasy,,,GBR,0.8,,Europe
296,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.1,,,2011.0,15-64,Government source,HHS,Ecstasy,,,GBR,1.1,,Europe
297,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.8,,,2006.0,15-64,Government source ,HHS ,Ecstasy,,,GBR,1.8,,Europe
298,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,2.66,0.78,2014.0,16-64,Government source,HHS,Ecstasy,,,GBR,1.7,,Europe
299,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,2.6,0.7,2012.0,16-64,Government source,HHS,Ecstasy,,,GBR,1.7,,Europe
300,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,,,2011.0,16-64,Government source,HHS,Ecstasy,,,GBR,1.7,,Europe
301,Europe,Western and Central Europe,United Kingdom (Scotland),2.4,,,2010.0,16-64,Government source ,HHS ,Ecstasy,,,GBR,2.4,,Europe
302,Oceania,Australia and New Zealand,Australia,3.0,3.9,2.0,2019.0,14+,ARQ,HHS,Ecstasy,,,AUS,3.0,,Oceania
303,Oceania,Australia and New Zealand,Australia,2.2,2.6,1.8,2016.0,14+,ARQ,HHS,Ecstasy,,,AUS,2.2,,Oceania
304,Oceania,Australia and New Zealand,Australia,2.5,3.2,1.8,2013.0,14+,ARQ,HHS,Ecstasy,,,AUS,2.5,,Oceania
305,Oceania,Australia and New Zealand,Australia,3.0,,,2010.0,14+,ARQ,HHS,Ecstasy,,,AUS,3.0,,Oceania
306,Oceania,Australia and New Zealand,Australia,4.2,,,2007.0,15-64,Government source/ NGO/Academic research ,HHS ,Ecstasy,,,AUS,4.2,,Oceania
307,Oceania,Australia and New Zealand,New Zealand,2.0,2.7,1.5,2013.0,15+,Government source,HHS,Ecstasy,1.7,2.4,NZL,2.0,,Oceania
308,Oceania,Australia and New Zealand,New Zealand,2.6,3.6,1.5,2008.0,16-64,Government source,HHS,Ecstasy,2.0,3.1,NZL,2.6,,Oceania
309,Oceania,Australia and New Zealand,New Zealand,2.6,,,2007.0,16-64,Government source,HHS,Ecstasy,,,NZL,2.6,,Oceania
310,Oceania,Australia and New Zealand,New Zealand,2.6,,,2006.0,15-64,ARQ ,HHS ,Ecstasy,,,NZL,2.6,,Oceania
0,Africa,West and Central Africa,Nigeria,0.16,,,2017.0,15-64,Government/UNODC,HHS/I,Prescription Stimulants,0.0,0.48,NGA,0.16,,Africa
1,Americas,Central America,Costa Rica,1.71,1.8,1.62,2015.0,12-64,OAS,HHS,Prescription Stimulants,,,CRI,1.71,,America
2,Americas,Central America,Costa Rica,1.1,1.3,0.9,2010.0,15-64,ARQ,HHS,Prescription Stimulants,,,CRI,1.1,,America
3,Americas,Central America,Costa Rica,1.3,,,2006.0,12-70,ARQ,,Prescription Stimulants,,,CRI,1.3,,America
4,Americas,Central America,El Salvador,0.36,0.54,0.23,2014.0,12-65,Government source,HHS,Prescription Stimulants,0.24,0.54,SLV,0.36,,America
5,Americas,Central America,Panama,0.05,0.06,0.04,2015.0,12-65,ARQ,HHS,Prescription Stimulants,,,PAN,0.05,,America
6,Americas,North America,Canada,0.35,0.6,0.1,2017.0,15+,ARQ,HHS,Prescription Stimulants,,,CAN,0.35,,America
7,Americas,North America,Canada,0.28,0.33,,2015.0,15-64,ARQ,HHS,Prescription Stimulants,,,CAN,0.28,,America
8,Americas,North America,Canada,0.2,,,2013.0,15-64,ARQ,HHS,Prescription Stimulants,,,CAN,0.2,,America
9,Americas,North America,Canada,0.7,0.7,,2012.0,15-64,ARQ,,Prescription Stimulants,,,CAN,0.7,,America
10,Americas,North America,United States of America,2.1,2.2,1.9,2020.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,2.1,,America
11,Americas,North America,United States of America,2.4,2.6,2.1,2018.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,2.4,,America
12,Americas,North America,United States of America,2.7,3.3,2.2,2017.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,2.7,,America
13,Americas,North America,United States of America,2.6,2.8,2.4,2016.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,2.6,,America
14,Americas,North America,United States of America,2.5,2.9,2.1,2015.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,2.5,,America
15,Americas,North America,United States of America,1.6,1.8,1.5,2014.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,1.6,,America
16,Americas,North America,United States of America,1.6,,,2012.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,1.6,,America
17,Americas,North America,United States of America,1.3,,,2011.0,15-64,ARQ,HHS,Prescription Stimulants,,,USA,1.3,,America
18,Americas,South America,Argentina,0.09,0.16,0.04,2017.0,15-64,ARQ,HHS,Prescription Stimulants,,,ARG,0.09,,America
19,Americas,South America,Argentina,0.1,0.1,0.1,2011.0,16-65,Government source,,Prescription Stimulants,,,ARG,0.1,,America
20,Americas,South America,Argentina,0.2,,,2008.0,12-65,Government source,HHS,Prescription Stimulants,,,ARG,0.2,,America
21,Americas,South America,Bolivia (Plurinational State of),0.38,0.47,0.31,2018.0,12-65,ARQ,HHS,Prescription Stimulants,,,BOL,0.38,,America
22,Americas,South America,Bolivia (Plurinational State of),0.26,0.42,0.12,2014.0,12-65,ARQ,HHS,Prescription Stimulants,,,BOL,0.26,,America
23,Americas,South America,Bolivia (Plurinational State of),0.26,0.42,0.12,2013.0,12-65,ARQ,HHS,Prescription Stimulants,,,BOL,0.26,,America
24,Americas,South America,Brazil,0.7,,,2005.0,15-64,ARQ,HHS,Prescription Stimulants,,,BRA,0.7,,America
25,Americas,South America,Chile,0.18,0.1,0.25,2020.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.18,,America
26,Americas,South America,Chile,0.19,0.17,0.22,2018.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.19,,America
27,Americas,South America,Chile,0.25,0.35,0.15,2016.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.25,,America
28,Americas,South America,Chile,0.14,0.17,0.12,2014.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.14,,America
29,Americas,South America,Chile,0.25,0.1,0.4,2012.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.25,,America
30,Americas,South America,Chile,0.14,,,2010.0,15-64,ARQ,,Prescription Stimulants,,,CHL,0.14,,America
31,Americas,South America,Colombia,0.11,0.16,0.07,2019.0,12-65,Government source,HHS,Prescription Stimulants,,,COL,0.11,,America
32,Americas,South America,Colombia,0.04,0.07,0.01,2013.0,12-65,ARQ,HHS,Prescription Stimulants,,,COL,0.04,,America
33,Americas,South America,Colombia,0.06,0.06,0.05,2008.0,12-65,ARQ/Government source,HHS,Prescription Stimulants,,,COL,0.06,,America
34,Americas,South America,Ecuador,0.1,,,2007.0,12-65,ARQ,,Prescription Stimulants,,,ECU,0.1,,America
35,Americas,South America,Peru,0.11,,,2010.0,12-65,ARQ,,Prescription Stimulants,,,PER,0.11,,America
36,Americas,South America,Peru,0.2,,,2006.0,12-65,ARQ,HHS,Prescription Stimulants,,,PER,0.2,,America
37,Americas,South America,Uruguay,0.2,0.2,0.1,2018.0,15-65,ARQ,HHS,Prescription Stimulants,,,URY,0.2,,America
38,Americas,South America,Uruguay,0.03,0.04,0.02,2014.0,15-65,ARQ,HHS,Prescription Stimulants,,,URY,0.03,,America
39,Americas,South America,Uruguay,0.3,,,2006.0,15-64,ARQ,,Prescription Stimulants,,,URY,0.3,,America
40,Americas,South America,Venezuela (Bolivarian Republic of),0.37,,,2011.0,12-65,ARQ,,Prescription Stimulants,,,VEN,0.37,,America
41,Asia,Near and Middle East/South-West Asia,Pakistan,0.1,0.1,0.13,2012.0,15-64,Government source/UNODC,HHS,Prescription Stimulants,,,PAK,0.1,,Asia
