,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3
247,Europe,Western and Central Europe,Norway,0.1,0.2,0.1,2014,16-64,ARQ,HHS,Ecstasy,,,NOR
248,Europe,Western and Central Europe,Norway,0.4,0.8,0,2013,16-64,ARQ,HHS,Ecstasy,,,NOR
249,Europe,Western and Central Europe,Norway,0.3,,,2009,15-64,ARQ,HHS,Ecstasy,,,NOR
250,Europe,Western and Central Europe,Norway,0.5,,,2004,15-64,ARQ ,,Ecstasy,,,NOR
251,Europe,Western and Central Europe,Poland,0.3,0.3,0.3,2019,15-64,ARQ,HHS,Ecstasy,,,POL
252,Europe,Western and Central Europe,Poland,1.2,0.9,1.5,2016,15-64,ARQ,HHS,Ecstasy,,,POL
253,Europe,Western and Central Europe,Poland,0.3,0.7,,2014,15-64,ARQ,HHS,Ecstasy,,,POL
254,Europe,Western and Central Europe,Poland,0.1,,,2012,15-64,ARQ,HHS,Ecstasy,,,POL
255,Europe,Western and Central Europe,Poland,1.5,,,2010,15-64,ARQ,HHS,Ecstasy,,,POL
256,Europe,Western and Central Europe,Poland,0.3,,,2006,15-64,ARQ ,,Ecstasy,,,POL
257,Europe,Western and Central Europe,Portugal,0.1,0.2,0.04,2017,15-64,ARQ,HHS,Ecstasy,,,PRT
258,Europe,Western and Central Europe,Portugal,0.2,0.3,0.2,2012,15-64,ARQ,HHS,Ecstasy,,,PRT
259,Europe,Western and Central Europe,Portugal,0.4,0.6,0.2,2007,15-64,ARQ,HHS,Ecstasy,,,PRT
260,Europe,Western and Central Europe,Slovakia,0.5,0.8,0.1,2019,15-64,ARQ,HHS,Ecstasy,,,SVK
261,Europe,Western and Central Europe,Slovakia,0.6,1,0.1,2015,15-64,ARQ,HHS,Ecstasy,,,SVK
262,Europe,Western and Central Europe,Slovakia,0.46,,,2010,15-64,EMCDDA,HHS,Ecstasy,,,SVK
263,Europe,Western and Central Europe,Slovakia,1.6,,,2006,15-64,EMCDDA,HHS,Ecstasy,,,SVK
264,Europe,Western and Central Europe,Slovakia,1.2,,,2004,15-64,ARQ ,,Ecstasy,,,SVK
265,Europe,Western and Central Europe,Slovenia,0.5,0.6,0.4,2018,15-64,EMCDDA,HHS,Ecstasy,0.4,0.7,SVN
266,Europe,Western and Central Europe,Slovenia,0.3,0.4,0.2,2012,15-64,ARQ,HHS,Ecstasy,,,SVN
267,Europe,Western and Central Europe,Slovenia,0.46,,,2008,18-65,ARQ,HHS,Ecstasy,0.18,0.74,SVN
268,Europe,Western and Central Europe,Slovenia,0.68,,,2007,15-64,ESPAD ,SS ,Ecstasy,0.68,0.69,SVN
269,Europe,Western and Central Europe,Spain,0.9,1.4,0.4,2020,15-64,ARQ,HHS,Ecstasy,,,ESP
270,Europe,Western and Central Europe,Spain,0.6,1,0.3,2017,15-64,EMCDDA,HHS,Ecstasy,0.5,0.7,ESP
271,Europe,Western and Central Europe,Spain,0.6,0.9,0.3,2015,15-64,ARQ,HHS,Ecstasy,,,ESP
272,Europe,Western and Central Europe,Spain,0.7,1,0.3,2013,15-64,ARQ,HHS,Ecstasy,,,ESP
273,Europe,Western and Central Europe,Spain,0.8,1.4,0.3,2011,15-64,ARQ,HHS,Ecstasy,,,ESP
274,Europe,Western and Central Europe,Spain,1.4,,,2009,15-64,ARQ ,HHS ,Ecstasy,,,ESP
275,Europe,Western and Central Europe,Sweden,0.9,,,2017,17-64,ARQ,HHS,Ecstasy,,,SWE
276,Europe,Western and Central Europe,Sweden,0.5,0.6,0.3,2013,15-64,EMCDDA,HHS,Ecstasy,,,SWE
277,Europe,Western and Central Europe,Sweden,0.1,,,2008,15-64,ARQ,HHS,Ecstasy,,,SWE
278,Europe,Western and Central Europe,Sweden,0.25,,,2007,15-64,ESPAD ,SS ,Ecstasy,,,SWE
279,Europe,Western and Central Europe,Switzerland,0.18,,,2016,15-64,Government source,HHS,Ecstasy,,,CHE
280,Europe,Western and Central Europe,Switzerland,0.31,,,2015,15-64,ARQ,HHS,Ecstasy,,,CHE
281,Europe,Western and Central Europe,Switzerland,0.22,0.31,0.13,2013,15-64,ARQ,HHS,Ecstasy,,,CHE
282,Europe,Western and Central Europe,Switzerland,0.3,,,2012,15+,ARQ,HHS,Ecstasy,,,CHE
283,Europe,Western and Central Europe,Switzerland,0.29,,,2011,15-64,ARQ,HHS,Ecstasy,0.07,0.5,CHE
284,Europe,Western and Central Europe,Switzerland,0.33,,,2007,15-64,ARQ ,"HHS, SS",Ecstasy,0.13,0.51,CHE
285,Europe,Western and Central Europe,United Kingdom (England and Wales),1.27,1.56,1,2019,16-64,ARQ,HHS,Ecstasy,,,GBR
286,Europe,Western and Central Europe,United Kingdom (England and Wales),1.55,2.07,1.04,2018,16-59,Government source,HHS,Ecstasy,,,GBR
287,Europe,Western and Central Europe,United Kingdom (England and Wales),1.66,2.23,1.09,2017,16-59,Government source,HHS,Ecstasy,,,GBR
288,Europe,Western and Central Europe,United Kingdom (England and Wales),1.34,1.75,0.93,2016,16-59,Government source,HHS,Ecstasy,,,GBR
289,Europe,Western and Central Europe,United Kingdom (England and Wales),1.5,2.18,0.83,2015,16-59,Government source,HHS,Ecstasy,,,GBR
290,Europe,Western and Central Europe,United Kingdom (England and Wales),1.68,2.52,0.85,2014,16-59,Government source,HHS,Ecstasy,,,GBR
291,Europe,Western and Central Europe,United Kingdom (England and Wales),1.58,2.29,0.89,2013,16-59,Government source,HHS,Ecstasy,,,GBR
292,Europe,Western and Central Europe,United Kingdom (England and Wales),1.24,1.85,0.64,2012,16-59,Government source,HHS,Ecstasy,,,GBR
293,Europe,Western and Central Europe,United Kingdom (England and Wales),1.38,2.01,0.76,2011,16-59,Government source,HHS,Ecstasy,,,GBR
294,Europe,Western and Central Europe,United Kingdom (England and Wales),1.35,1.86,0.85,2010,16-59,Government source ,HHS ,Ecstasy,,,GBR
295,Europe,Western and Central Europe,United Kingdom (Northern Ireland),0.8,,,2014,15-64,Government source,HHS,Ecstasy,,,GBR
296,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.1,,,2011,15-64,Government source,HHS,Ecstasy,,,GBR
297,Europe,Western and Central Europe,United Kingdom (Northern Ireland),1.8,,,2006,15-64,Government source ,HHS ,Ecstasy,,,GBR
298,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,2.66,0.78,2014,16-64,Government source,HHS,Ecstasy,,,GBR
299,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,2.6,0.7,2012,16-64,Government source,HHS,Ecstasy,,,GBR
300,Europe,Western and Central Europe,United Kingdom (Scotland),1.7,,,2011,16-64,Government source,HHS,Ecstasy,,,GBR
301,Europe,Western and Central Europe,United Kingdom (Scotland),2.4,,,2010,16-64,Government source ,HHS ,Ecstasy,,,GBR
302,Oceania,Australia and New Zealand,Australia,3,3.9,2,2019,14+,ARQ,HHS,Ecstasy,,,AUS
303,Oceania,Australia and New Zealand,Australia,2.2,2.6,1.8,2016,14+,ARQ,HHS,Ecstasy,,,AUS
304,Oceania,Australia and New Zealand,Australia,2.5,3.2,1.8,2013,14+,ARQ,HHS,Ecstasy,,,AUS
305,Oceania,Australia and New Zealand,Australia,3,,,2010,14+,ARQ,HHS,Ecstasy,,,AUS
306,Oceania,Australia and New Zealand,Australia,4.2,,,2007,15-64,Government source/ NGO/Academic research ,HHS ,Ecstasy,,,AUS
307,Oceania,Australia and New Zealand,New Zealand,2,2.7,1.5,2013,15+,Government source,HHS,Ecstasy,1.7,2.4,NZL
308,Oceania,Australia and New Zealand,New Zealand,2.6,3.6,1.5,2008,16-64,Government source,HHS,Ecstasy,2,3.1,NZL
309,Oceania,Australia and New Zealand,New Zealand,2.6,,,2007,16-64,Government source,HHS,Ecstasy,,,NZL
310,Oceania,Australia and New Zealand,New Zealand,2.6,,,2006,15-64,ARQ ,HHS ,Ecstasy,,,NZL
0,Africa,West and Central Africa,Nigeria,0.156,,,2017,15-64,Government/UNODC,HHS/I,Prescription Stimulants,0,0.477,NGA
1,Americas,Central America,Costa Rica,1.71,1.8,1.62,2015,12-64,OAS,HHS,Prescription Stimulants,,,CRI
2,Americas,Central America,Costa Rica,1.1,1.3,0.9,2010,15-64,ARQ,HHS,Prescription Stimulants,,,CRI
3,Americas,Central America,Costa Rica,1.3,,,2006,12-70,ARQ,,Prescription Stimulants,,,CRI
4,Americas,Central America,El Salvador,0.36,0.54,0.23,2014,12-65,Government source,HHS,Prescription Stimulants,0.24,0.54,SLV
5,Americas,Central America,Panama,0.05,0.06,0.04,2015,12-65,ARQ,HHS,Prescription Stimulants,,,PAN
6,Americas,North America,Canada,0.35,0.6,0.1,2017,15+,ARQ,HHS,Prescription Stimulants,,,CAN
7,Americas,North America,Canada,0.28,0.33,,2015,15-64,ARQ,HHS,Prescription Stimulants,,,CAN
8,Americas,North America,Canada,0.2,,,2013,15-64,ARQ,HHS,Prescription Stimulants,,,CAN
9,Americas,North America,Canada,0.7,0.7,,2012,15-64,ARQ,,Prescription Stimulants,,,CAN
10,Americas,North America,United States of America,2.1,2.2,1.9,2020,15-64,ARQ,HHS,Prescription Stimulants,,,USA
11,Americas,North America,United States of America,2.4,2.6,2.1,2018,15-64,ARQ,HHS,Prescription Stimulants,,,USA
12,Americas,North America,United States of America,2.7,3.3,2.2,2017,15-64,ARQ,HHS,Prescription Stimulants,,,USA
13,Americas,North America,United States of America,2.6,2.8,2.4,2016,15-64,ARQ,HHS,Prescription Stimulants,,,USA
14,Americas,North America,United States of America,2.5,2.9,2.1,2015,15-64,ARQ,HHS,Prescription Stimulants,,,USA
15,Americas,North America,United States of America,1.6,1.8,1.5,2014,15-64,ARQ,HHS,Prescription Stimulants,,,USA
16,Americas,North America,United States of America,1.6,,,2012,15-64,ARQ,HHS,Prescription Stimulants,,,USA
17,Americas,North America,United States of America,1.3,,,2011,15-64,ARQ,HHS,Prescription Stimulants,,,USA
18,Americas,South America,Argentina,0.09,0.16,0.04,2017,15-64,ARQ,HHS,Prescription Stimulants,,,ARG
19,Americas,South America,Argentina,0.1,0.1,0.1,2011,16-65,Government source,,Prescription Stimulants,,,ARG
20,Americas,South America,Argentina,0.2,,,2008,12-65,Government source,HHS,Prescription Stimulants,,,ARG
21,Americas,South America,Bolivia (Plurinational State of),0.38,0.47,0.31,2018,12-65,ARQ,HHS,Prescription Stimulants,,,BOL
22,Americas,South America,Bolivia (Plurinational State of),0.26,0.42,0.12,2014,12-65,ARQ,HHS,Prescription Stimulants,,,BOL
23,Americas,South America,Bolivia (Plurinational State of),0.26,0.42,0.12,2013,12-65,ARQ,HHS,Prescription Stimulants,,,BOL
24,Americas,South America,Brazil,0.7,,,2005,15-64,ARQ,HHS,Prescription Stimulants,,,BRA
25,Americas,South America,Chile,0.18,0.1,0.25,2020,15-64,ARQ,HHS,Prescription Stimulants,,,CHL
26,Americas,South America,Chile,0.19,0.17,0.22,2018,15-64,ARQ,HHS,Prescription Stimulants,,,CHL
27,Americas,South America,Chile,0.25,0.35,0.15,2016,15-64,ARQ,HHS,Prescription Stimulants,,,CHL
28,Americas,South America,Chile,0.14,0.17,0.12,2014,15-64,ARQ,HHS,Prescription Stimulants,,,CHL
29,Americas,South America,Chile,0.25,0.1,0.4,2012,15-64,ARQ,HHS,Prescription Stimulants,,,CHL
30,Americas,South America,Chile,0.14,,,2010,15-64,ARQ,,Prescription Stimulants,,,CHL
31,Americas,South America,Colombia,0.11,0.16,0.07,2019,12-65,Government source,HHS,Prescription Stimulants,,,COL
32,Americas,South America,Colombia,0.04,0.07,0.01,2013,12-65,ARQ,HHS,Prescription Stimulants,,,COL
33,Americas,South America,Colombia,0.06,0.06,0.05,2008,12-65,ARQ/Government source,HHS,Prescription Stimulants,,,COL
34,Americas,South America,Ecuador,0.1,,,2007,12-65,ARQ,,Prescription Stimulants,,,ECU
35,Americas,South America,Peru,0.11,,,2010,12-65,ARQ,,Prescription Stimulants,,,PER
36,Americas,South America,Peru,0.2,,,2006,12-65,ARQ,HHS,Prescription Stimulants,,,PER
37,Americas,South America,Uruguay,0.2,0.2,0.1,2018,15-65,ARQ,HHS,Prescription Stimulants,,,URY
38,Americas,South America,Uruguay,0.03,0.04,0.02,2014,15-65,ARQ,HHS,Prescription Stimulants,,,URY
39,Americas,South America,Uruguay,0.3,,,2006,15-64,ARQ,,Prescription Stimulants,,,URY
40,Americas,South America,Venezuela (Bolivarian Republic of),0.37,,,2011,12-65,ARQ,,Prescription Stimulants,,,VEN
41,Asia,Near and Middle East/South-West Asia,Pakistan,0.1,0.1,0.13,2012,15-64,Government source/UNODC,HHS,Prescription Stimulants,,,PAK
42,Asia,South Asia,Sri Lanka,0.76,1.51,0.05,2019,15-64,ARQ,I,Prescription Stimulants,,,LKA
43,Oceania,Australia and New Zealand,New Zealand,0.5,0.7,0.4,2008,16-64,Government source,HHS,Prescription Stimulants,0.3,0.7,NZL
0,Africa,East Africa,Mauritius,1.29,,,2009,15-64,Government source,I,Opioids,,,MUS
1,Africa,Southern Africa,South Africa,0.5,,,2008,15-64,ARQ,HHS,Opioids,,,ZAF
2,Africa,West and Central Africa,Democratic Republic of the Congo,0.17,,,2004,15-64,Cure Research estimate,,Opioids,,,COD
3,Africa,West and Central Africa,Nigeria,4.66,,,2017,15-64,Government/UNODC,HHS/I,Opioids,4.27,5.05,NGA
4,Americas,Caribbean,Barbados,0.23,,,2006,15-64,UNODC Estimate,,Opioids,0.16,0.29,BRB
5,Americas,Caribbean,Dominican Republic,0.14,,,2001,15-64,UNODC Estimate ,,Opioids,,,DOM
6,Americas,Caribbean,Haiti,0.2,,,2006,15-64,ARQ,SS,Opioids,0.19,0.22,HTI
7,Americas,Caribbean,Jamaica,1,,,2006,15-64,UNODC Estimate,SS,Opioids,0.5,1.5,JAM
8,Americas,Central America,Belize,0.3,,,2005,12-65,CICAD/MEM,HHS,Opioids,,,BLZ
9,Americas,Central America,Costa Rica,0.75,0.78,0.71,2015,12-70,ARQ,HHS,Opioids,,,CRI
10,Americas,Central America,Costa Rica,0.79,0.83,0.75,2015,15-64,ARQ,HHS,Opioids,,,CRI
11,Americas,Central America,El Salvador,0.14,,,2005,15-64,UNODC Estimate,HHS,Opioids,,,SLV
12,Americas,North America,Mexico,0.38,,,2011,12-65,Government source,HHS,Opioids,0.19,0.56,MEX
13,Americas,North America,Mexico,0.1,,,2008,15-64,ARQ ,HHS,Opioids,,,MEX
14,Americas,North America,United States of America ,4.56,,,2020,15-64,UNODC Estimate,HHS/I,Opioids,4.38,4.74,USA
15,Americas,North America,United States of America ,4.92,,,2018,15-64,UNODC Estimate,HHS/I,Opioids,4.75,5.09,USA
16,Americas,North America,United States of America ,5.41,,,2017,15-64,UNODC Estimate,HHS/I,Opioids,5.22,5.59,USA
17,Americas,North America,United States of America ,5.75,,,2016,15-64,UNODC Estimate,HHS/I,Opioids,5.55,5.95,USA
18,Americas,North America,United States of America ,6.13,,,2015,15-64,UNODC Estimate,HHS/I,Opioids,5.95,6.31,USA
19,Americas,North America,United States of America ,5.4,,,2013,15-64,UNODC Estimate,HHS/I,Opioids,5.25,5.55,USA
20,Americas,North America,United States of America ,6.22,,,2010,15-64,UNODC Estimate,HHS/I,Opioids,6.08,6.37,USA
21,Americas,South America,Argentina,0.19,,,2007,15-64,UNODC Estimate ,,Opioids,0.13,0.26,ARG
22,Americas,South America,Brazil,0.64,0.45,0.82,2012,15-64,Government source,HHS,Opioids,,,BRA
23,Americas,South America,Chile,1.22,1.41,1.04,2020,15-64,ARQ,HHS,Opioids,,,CHL
24,Americas,South America,Chile,1.14,1.21,1.08,2018,15-64,ARQ,HHS,Opioids,,,CHL
25,Americas,South America,Chile,1.22,0.94,1.5,2016,15-64,ARQ,HHS,Opioids,,,CHL
26,Americas,South America,Chile,0.58,0.54,0.62,2014,15-64,ARQ,HHS,Opioids,,,CHL
27,Americas,South America,Colombia,0.28,0.2,0.35,2019,12-65,Government source,HHS,Opioids,,,COL
28,Americas,South America,Ecuador,0.08592116802574847,0.18161566613443947,0.03449748264873119,2020,15-64,ARQ/UNODC Estimates,I,Opioids,,,ECU
29,Americas,South America,Ecuador,0.04,0,0.02,2013,12-65,ARQ,HHS,Opioids,,,ECU
30,Americas,South America,Uruguay,4.9,,,2018,15-64,CICAD OAS/Governement sources,HHS,Opioids,,,URY
31,Americas,South America,Uruguay,0.18,,,2011,15-64,UNODC Estimate,HHS,Opioids,0.05,0.3,URY
32,Asia,Central Asia and Transcaucasia,Armenia,0.16,,,2009,15-64,Armenian Pubic Health Associations,I,Opioids,0.14,0.2,ARM
33,Asia,Central Asia and Transcaucasia,Armenia,0.28,,,2007,15-64,Government source,,Opioids,0.24,0.33,ARM
34,Asia,Central Asia and Transcaucasia,Armenia,0.3,,,2005,15-64,UNODC Estimate ,HHS ,Opioids,,,ARM
35,Asia,Central Asia and Transcaucasia,Georgia,1.36,,,2010,15-64,SCAD Report - Academic Research,I,Opioids,1.33,1.4,GEO
36,Asia,Central Asia and Transcaucasia,Georgia,0.58,,,2006,15-64,UNODC Estimate ,I,Opioids,,,GEO
37,Asia,Central Asia and Transcaucasia,Kazakhstan,1,,,2006,15-64,UNODC (GAP survey),I,Opioids,,,KAZ
38,Asia,Central Asia and Transcaucasia,Kyrgyzstan,0.8,,,2006,15-64,UNODC (GAP survey),I,Opioids,,,KGZ
39,Asia,Central Asia and Transcaucasia,Tajikistan,0.54,,,2006,15-64,UNODC (GAP survey),I,Opioids,,,TJK
40,Asia,Central Asia and Transcaucasia,Turkmenistan,0.32,,,2007,15-64,ARQ,R,Opioids,,,TKM
41,Asia,Central Asia and Transcaucasia,Uzbekistan,0.8,,,2006,15-64,UNODC (GAP survey),I,Opioids,,,UZB
42,Asia,East and South-East Asia,Philippines,0.05,,,2007,15-64,Reference Group to the UN on HIV and IDU,,Opioids,,,PHL
43,Asia,East and South-East Asia,Singapore,0.33,,,2010,15-64,UNODC Estimate,I,Opioids,0.28,0.38,SGP
44,Asia,Near and Middle East/South-West Asia,Afghanistan,8.5,10.3,6.7,2015,15+,INL,HHS,Opioids,,,AFG
45,Asia,Near and Middle East/South-West Asia,Afghanistan,2.92,4.3,1.45,2009,15-64,UNODC/ Government Source,HHS,Opioids,2.65,3.2,AFG
46,Asia,Near and Middle East/South-West Asia,Iran (Islamic Republic of),3.02,,,2011,15-64,Academic source,HHS,Opioids,2.56,3.47,IRN
47,Asia,Near and Middle East/South-West Asia,Israel,0.1,0,0.2,2020,18-86,ARQ,HHS,Opioids,,,ISR
48,Asia,Near and Middle East/South-West Asia,Pakistan,2.4,3.4,1.4,2012,15-64,Government/UNODC,HHS/I,Opioids,2,3.1,PAK
49,Asia,Near and Middle East/South-West Asia,Pakistan,0.7,,,2006,15-64,UNODC (GAP survey) ,I,Opioids,,,PAK
50,Asia,South Asia,Bangladesh,0.4,,,2003,15-64,ARQ,HHS,Opioids,,,BGD
51,Asia,South Asia,India,2.06,3.97,0.16,2018,10-75,Government source,HHS/I,Opioids,,,IND
52,Asia,South Asia,Maldives,1.46,,,2012,15-64,Government source,HHS,Opioids,,,MDV
53,Europe,Eastern Europe,Russian Federation,1.03,,,2016,15-64,Government/UNODC Estimate,I,Opioids,,,RUS
54,Europe,Eastern Europe,Russian Federation,2.29,,,2010,15-64,Government source,I,Opioids,,,RUS
55,Europe,South-Eastern Europe,Bulgaria,0.5,0.5,0.4,2020,15-64,ARQ,HHS,Opioids,,,BGR
56,Europe,South-Eastern Europe,Bulgaria,0.3,0.4,0.2,2016,15-64,ARQ,HHS,Opioids,,,BGR
57,Europe,South-Eastern Europe,Bulgaria,0.51,,,2011,15-64,ARQ,I,Opioids,,,BGR
58,Europe,South-Eastern Europe,Bulgaria,0.44,,,2008,15-64,ARQ ,I ,Opioids,,,BGR
59,Europe,South-Eastern Europe,Croatia,0.31,,,2015,15-64,ARQ,I,Opioids,0.251,0.402,HRV
60,Europe,South-Eastern Europe,North Macedonia,0.5,,,2005,15-64,ARQ,,Opioids,,,MKD
61,Europe,South-Eastern Europe,Romania,0.3,0.2,0.5,2019,15-64,ARQ,HHS,Opioids,,,ROU
62,Europe,South-Eastern Europe,Romania,0.2,0.2,0.1,2016,15-64,ARQ,HHS,Opioids,,,ROU
63,Europe,South-Eastern Europe,Serbia,5.15,4.15,6.1,2014,18-64,Government sources,HHS,Opioids,,,SRB
64,Europe,Western and Central Europe,Austria,0.539,1.16,0.19,2019,15-64,EMCDDA/ARQ/UNODC Estimates,I,Opioids,0.523,0.554,AUT
65,Europe,Western and Central Europe,Austria,0.53,,,2015,15-64,ARQ,I,Opioids,,,AUT
66,Europe,Western and Central Europe,Austria,0.5,,,2013,15-64,EMCDDA,I,Opioids,0.49,0.51,AUT
67,Europe,Western and Central Europe,Austria,0.53,,,2011,15-64,EMCDDA,I,Opioids,0.52,0.55,AUT
68,Europe,Western and Central Europe,Belgium,0.7,0.8,0.7,2018,15-64,ARQ/Government source,HHS,Opioids,0.4,1,BEL
69,Europe,Western and Central Europe,Belgium,0.2,0.3,0.1,2013,15-64,ARQ,HHS,Opioids,,,BEL
70,Europe,Western and Central Europe,Belgium,0.2,,,2008,15-64,ARQ,HHS,Opioids,,,BEL
71,Europe,Western and Central Europe,Cyprus,0.172,,,2019,15-64,EMCDDA,I,Opioids,0.131,0.232,CYP
72,Europe,Western and Central Europe,Cyprus,0.207,,,2018,15-64,EMCDDA,I,Opioids,0.164,0.269,CYP
73,Europe,Western and Central Europe,Cyprus,0.2,,,2017,15-64,EMCDDA,I,Opioids,0.157,0.264,CYP
74,Europe,Western and Central Europe,Czechia,0.153,,,2019,15-64,EMCDDA,I,Opioids,0.148,0.158,CZE
75,Europe,Western and Central Europe,Czechia,0.189,,,2017,15-64,EMCDDA,,Opioids,0.182,0.197,CZE
76,Europe,Western and Central Europe,Czechia,0.18,,,2016,15-64,ARQ,I,Opioids,0.17,0.186,CZE
77,Europe,Western and Central Europe,Czechia,0.18,,,2015,15-64,ARQ,HHS,Opioids,,,CZE
78,Europe,Western and Central Europe,Czechia,0.16,,,2014,15-64,EMCDDA,I,Opioids,0.14,0.18,CZE
79,Europe,Western and Central Europe,Czechia,0.15,,,2013,15-64,EMCDDA,I,Opioids,,,CZE
80,Europe,Western and Central Europe,Czechia,0.13,,,2012,15-64,EMCDDA,I,Opioids,,,CZE
81,Europe,Western and Central Europe,Estonia,0.17,0.33,0.08,2018,16-64,Government sources,HHS,Opioids,,,EST
82,Europe,Western and Central Europe,Estonia,1.53,,,2008,15-64,ARQ,I,Opioids,,,EST
83,Europe,Western and Central Europe,Finland,0.765,,,2017,15-64,EMCDDA,I,Opioids,0.686,0.861,FIN
84,Europe,Western and Central Europe,Finland,0.41,,,2012,15-64,ARQ,I,Opioids,0.38,0.45,FIN
85,Europe,Western and Central Europe,Finland,0.6,0.7,0.5,2010,15-64,ARQ,HHS,Opioids,,,FIN
86,Europe,Western and Central Europe,France,0.506,,,2019,15-64,EMCDDA,I,Opioids,0.494,0.517,FRA
87,Europe,Western and Central Europe,France,0.48,,,2018,15-64,ARQ,I,Opioids,,,FRA
88,Europe,Western and Central Europe,France,0.57,,,2015,15-64,EMCDDA,I,Opioids,0.444,0.69,FRA
89,Europe,Western and Central Europe,France,0.52,,,2013,15-64,EMCDDA,I,Opioids,0.44,0.74,FRA
90,Europe,Western and Central Europe,Germany,0.44,0.48,0.39,2018,18-64,ARQ,HHS,Opioids,,,DEU
91,Europe,Western and Central Europe,Germany,0.31,,,2016,15-64,Government sources/Academic sources,I,Opioids,,,DEU
92,Europe,Western and Central Europe,Germany,0.3,0.3,0.3,2015,18-64,ARQ,HHS,Opioids,,,DEU
93,Europe,Western and Central Europe,Germany,0.4,0.4,0.3,2012,18-64,ARQ,HHS,Opioids,,,DEU
94,Europe,Western and Central Europe,Germany,0.2,0.3,0.1,2009,18-64,ARQ,HHS,Opioids,,,DEU
95,Europe,Western and Central Europe,Italy,0.79,,,2017,15-64,UNODC Estimate,HHS/I,Opioids,0.57,1.02,ITA
96,Europe,Western and Central Europe,Italy,0.8,1.1,0.6,2013,15-64,ARQ,HHS,Opioids,,,ITA
97,Europe,Western and Central Europe,Latvia,0.5,0.9,0.2,2015,15-64,ARQ,HHS,Opioids,,,LVA
98,Europe,Western and Central Europe,Lithuania,0.4638634036877687,,,2018,15-64,ARQ,I,Opioids,,,LTU
99,Europe,Western and Central Europe,Lithuania,0.392,,,2016,15-64,EMCDDA,I,Opioids,0.267,0.649,LTU
100,Europe,Western and Central Europe,Luxembourg,0.351,,,2018,15-64,EMCDDA,I,Opioids,,,LUX
101,Europe,Western and Central Europe,Malta,0.318,,,2019,15-64,EMCDDA,I,Opioids,0.297,0.348,MLT
102,Europe,Western and Central Europe,Malta,0.451,,,2017,15-64,EMCDDA,I,Opioids,0.422,0.489,MLT
103,Europe,Western and Central Europe,Slovakia,0.13037154026525022,,,2018,15-64,ARQ,I,Opioids,,,SVK
104,Europe,Western and Central Europe,Slovakia,0.3,0.5,0,2015,15-64,ARQ,HHS,Opioids,,,SVK
105,Europe,Western and Central Europe,Slovakia,0.3,,,2006,15-64,ARQ ,HHS ,Opioids,,,SVK
106,Europe,Western and Central Europe,Slovenia,0.219,,,2019,15-64,EMCDDA,I,Opioids,0.203,0.237,SVN
107,Europe,Western and Central Europe,Slovenia,0.338,,,2018,15-64,ARQ,I,Opioids,,,SVN
108,Europe,Western and Central Europe,Slovenia,0.354,,,2016,15-64,ARQ,I,Opioids,,,SVN
109,Europe,Western and Central Europe,Slovenia,0.37,,,2015,15-64,ARQ,I,Opioids,,,SVN
110,Europe,Western and Central Europe,Slovenia,0.37,,,2013,15-64,EMCDDA,I,Opioids,0.34,0.41,SVN
111,Europe,Western and Central Europe,Spain,0.1,0.1,0,2017,15-64,ARQ/Government source,HHS,Opioids,0,0.1,ESP
112,Europe,Western and Central Europe,Spain,0.1,0.2,0,2015,15-64,ARQ,HHS,Opioids,,,ESP
113,Europe,Western and Central Europe,Sweden,0.2,,,2017,17-64,ARQ,HHS,Opioids,,,SWE
114,Europe,Western and Central Europe,Sweden,0.53,0.59,0.46,2013,17-64,ARQ,HHS,Opioids,,,SWE
115,Europe,Western and Central Europe,Sweden,0.23,,,2007,15-64,ARQ,I,Opioids,0.19,0.28,SWE
116,Oceania,Australia and New Zealand,Australia,3.7,3.8,3.6,2016,14+,Government source,HHS,Opioids,3.4,4,AUS
117,Oceania,Australia and New Zealand,Australia,3.3,3.3,3.2,2013,14+,UNODC Estimate,HHS,Opioids,,,AUS
118,Oceania,Australia and New Zealand,Australia,3.4,,,2010,15-64,Government source,HHS,Opioids,3.1,3.7,AUS
119,Oceania,Australia and New Zealand,New Zealand,1.1,1.5,1,2008,16-64,Government source,HHS,Opioids,0.8,1.4,NZL
120,Oceania,Australia and New Zealand,New Zealand,0.42,,,2006,15-45,ARQ ,,Opioids,,,NZL
0,Africa,East Africa,Kenya,0.22,,,2012,15-64,Government report,I,Opiates,,,KEN
1,Africa,East Africa,Kenya,0.73,,,2004,15-64,Reference Group to the UN on HIV and IDU ,I ,Opiates,,,KEN
2,Africa,East Africa,Mauritius,0.7785745190355908,,,2017,15-64,ARQ/UNODC Estimates,I,Opiates,,,MUS
3,Africa,East Africa,Mauritius,0.91,,,2007,15-54,ARQ ,I ,Opiates,,,MUS
4,Africa,East Africa,Rwanda,0.14,,,2004,15-64,Cure Research estimate,,Opiates,,,RWA
5,Africa,East Africa,Seychelles,2.3,,,2011,15-64,Government source,,Opiates,,,SYC
6,Africa,East Africa,Somalia,0.16,,,2004,15-64,Cure Research estimate,,Opiates,,,SOM
7,Africa,East Africa,Uganda,0.05,,,2004,15-64,Cure Research estimate,,Opiates,,,UGA
