,Entity,Code,Year,Anxiety_disorders_%,Mental_disorders_male(%),Mental_disorders_female(%),Total,Depressive_disorders(%),World Population,Yearly Change,Net Change,Density (P/Km²)
3347,Philippines,PHL,2004,4.63,0.06954355603190646,0.07877655840939973,0.1483201144413062,0.030543728782791057,6461159389,1.25 %,79974275.0,43.0
3348,Poland,POL,2004,3.35,0.02935211601850796,0.03346917897864599,0.06282129499715396,0.015070607941629902,6461159389,1.25 %,79974275.0,43.0
3349,Portugal,PRT,2004,8.64,0.012528138547055428,0.018181117803716822,0.03070925635077225,0.009707127811577967,6461159389,1.25 %,79974275.0,43.0
3350,Puerto Rico,PRI,2004,4.66,0.003999220332498131,0.004309783790105476,0.008309004122603608,0.0019134955904428624,6461159389,1.25 %,79974275.0,43.0
3351,Qatar,QAT,2004,4.59,0.0010767881708420117,0.0005674678148695954,0.001644255985711607,0.000546651117446996,6461159389,1.25 %,79974275.0,43.0
3352,Region of the Americas (WHO),,2004,6.27,0.9062169724474507,1.1165269831110802,2.0227439555585307,0.5261175890177378,6461159389,1.25 %,79974275.0,43.0
3353,Romania,ROU,2004,3.44,0.017300470901600907,0.021320059095666432,0.03862052999726734,0.010824404071979472,6461159389,1.25 %,79974275.0,43.0
3354,Russia,RUS,2004,3.37,0.12148293405922043,0.14800405661374716,0.2694869906729676,0.0875128852203587,6461159389,1.25 %,79974275.0,43.0
3355,Rwanda,RWA,2004,3.62,0.0071463180553337675,0.008715927995194672,0.01586224605052844,0.005389110205094184,6461159389,1.25 %,79974275.0,43.0
3356,Saint Kitts and Nevis,KNA,2004,4.43,5.50984705014526e-05,5.689381392228645e-05,0.00011199228442373904,3.0164864889699753e-05,6461159389,1.25 %,79974275.0,43.0
3357,Saint Lucia,LCA,2004,4.39,0.00017534004840195406,0.0001741947431162497,0.0003495347915182038,7.935108378116502e-05,6461159389,1.25 %,79974275.0,43.0
3358,Saint Vincent and the Grenadines,VCT,2004,4.35,0.00012254766557036564,0.00011395787592758301,0.00023650554149794864,5.4030550708025564e-05,6461159389,1.25 %,79974275.0,43.0
3359,Samoa,WSM,2004,4.09,0.000152232740407946,0.00014421560340801556,0.00029644834381596153,6.746467216736851e-05,6461159389,1.25 %,79974275.0,43.0
3360,San Marino,SMR,2004,6.05,2.9576735148392112e-05,3.846058966182857e-05,6.803732481022068e-05,2.083217452105483e-05,6461159389,1.25 %,79974275.0,43.0
3361,Sao Tome and Principe,STP,2004,3.11,0.00010912902120947816,0.00011564487965922859,0.00022477390086870675,6.481808833148412e-05,6461159389,1.25 %,79974275.0,43.0
3362,Saudi Arabia,SAU,2004,4.6,0.024614049959942878,0.021069036035817255,0.04568308599576014,0.013445930485464457,6461159389,1.25 %,79974275.0,43.0
3363,Scotland,,2004,4.55,0.00498873314514978,0.0058042369398666445,0.010792970085016423,0.0035026685827514725,6461159389,1.25 %,79974275.0,43.0
3364,Senegal,SEN,2004,2.92,0.007805379338862801,0.008015310702312718,0.015820690041175516,0.004800794738605078,6461159389,1.25 %,79974275.0,43.0
3365,Serbia,SRB,2004,3.55,0.007510912063649139,0.009451864026751996,0.016962776090401133,0.00507526560261428,6461159389,1.25 %,79974275.0,43.0
3366,Seychelles,SYC,2004,3.87,6.859450035461739e-05,7.336144667890037e-05,0.00014195594703351775,3.64176126657073e-05,6461159389,1.25 %,79974275.0,43.0
3367,Sierra Leone,SLE,2004,3.64,0.004122464467498992,0.004645203467832296,0.008767667935331288,0.002587120823618487,6461159389,1.25 %,79974275.0,43.0
3368,Singapore,SGP,2004,3.05,0.003582468502387846,0.003430204807782989,0.007012673310170836,0.0015675824399632374,6461159389,1.25 %,79974275.0,43.0
3369,Slovakia,SVK,2004,3.71,0.004245507400219933,0.005531901915444296,0.009777409315664228,0.002812482854228501,6461159389,1.25 %,79974275.0,43.0
3370,Slovenia,SVN,2004,3.68,0.0016595009276902392,0.002207266396226029,0.003866767323916268,0.001351522145524957,6461159389,1.25 %,79974275.0,43.0
3371,Solomon Islands,SLB,2004,4.0,0.0004246141961256607,0.00040596429248682635,0.0008305784886124871,0.00017803306353320484,6461159389,1.25 %,79974275.0,43.0
3372,Somalia,SOM,2004,3.38,0.011909472490495157,0.01139309457762705,0.02330256706812221,0.006089773929271504,6461159389,1.25 %,79974275.0,43.0
3373,South Africa,ZAF,2004,3.98,0.03637740316392,0.04618079852789095,0.08255820169181095,0.02697438485989345,6461159389,1.25 %,79974275.0,43.0
3374,South Asia (WB),,2004,2.9,1.4942743892740082,1.49674343531351,2.9910178245875185,0.8609840378602678,6461159389,1.25 %,79974275.0,43.0
3375,South Korea,KOR,2004,3.48,0.03780039855011229,0.0404865882809442,0.07828698683105649,0.016088815294817982,6461159389,1.25 %,79974275.0,43.0
3376,South Sudan,SSD,2004,4.88,0.006463607765364787,0.0065597824551670405,0.01302339022053183,0.003938039362303681,6461159389,1.25 %,79974275.0,43.0
3377,South-East Asia Region (WHO),,2004,2.98,1.622051348530817,1.6669854048697266,3.2890367534005436,0.9145701946403415,6461159389,1.25 %,79974275.0,43.0
3378,Spain,ESP,2004,4.87,0.04790514849810958,0.06096642665566039,0.10887157515376998,0.030758380661269895,6461159389,1.25 %,79974275.0,43.0
3379,Sri Lanka,LKA,2004,4.03,0.015755779090253302,0.018725075906032566,0.034480854996285865,0.00915129877474688,6461159389,1.25 %,79974275.0,43.0
3380,Sub-Saharan Africa (WB),,2004,3.49,0.605444621387903,0.6443142552848111,1.2497588766727141,0.3971419749168488,6461159389,1.25 %,79974275.0,43.0
3381,Sudan,SDN,2004,4.82,0.03351955693411853,0.03412028503356892,0.06763984196768745,0.015982750739102686,6461159389,1.25 %,79974275.0,43.0
3382,Suriname,SUR,2004,4.23,0.0005772338639949933,0.0005800352188154323,0.0011572690828104257,0.0003556018141127458,6461159389,1.25 %,79974275.0,43.0
3383,Sweden,SWE,2004,5.23,0.009061717328886654,0.011826298563395492,0.020888015892282147,0.0067805323104373275,6461159389,1.25 %,79974275.0,43.0
3384,Switzerland,CHE,2004,7.18,0.008099676365993453,0.010223505724446075,0.018323182090439528,0.004459215175692983,6461159389,1.25 %,79974275.0,43.0
3385,Syria,SYR,2004,5.58,0.020300567143306546,0.020880463068235877,0.04118103021154242,0.009498171505330744,6461159389,1.25 %,79974275.0,43.0
3386,Taiwan,TWN,2004,3.93,0.017528866443508193,0.019576842542430584,0.037105708985938776,0.010348297569292482,6461159389,1.25 %,79974275.0,43.0
3387,Tajikistan,TJK,2004,2.47,0.00557167805847484,0.005333516467442156,0.010905194525916996,0.002310622459711619,6461159389,1.25 %,79974275.0,43.0
3388,Tanzania,TZA,2004,3.76,0.02934773599964506,0.032788031875621015,0.062135767875266076,0.019317647574596922,6461159389,1.25 %,79974275.0,43.0
3389,Thailand,THA,2004,3.43,0.061890239185368595,0.062416677212232756,0.12430691639760134,0.03167290693190482,6461159389,1.25 %,79974275.0,43.0
3390,Timor,TLS,2004,3.75,0.0007422352106286973,0.0007898737196746161,0.0015321089303033132,0.0003300646016612298,6461159389,1.25 %,79974275.0,43.0
3391,Togo,TGO,2004,3.56,0.004175550915201235,0.004649320376021449,0.008824871291222683,0.0026716567353822327,6461159389,1.25 %,79974275.0,43.0
3392,Tokelau,TKL,2004,4.11,1.0988739903379592e-06,1.1453052857043518e-06,2.2441792760423112e-06,5.726526428521759e-07,6461159389,1.25 %,79974275.0,43.0
3393,Tonga,TON,2004,4.13,8.230720958615869e-05,8.410255300699254e-05,0.00016640976259315124,3.596877681049883e-05,6461159389,1.25 %,79974275.0,43.0
3394,Trinidad and Tobago,TTO,2004,3.92,0.0014862657646782286,0.0014674610900548392,0.0029537268547330676,0.0008365216944193853,6461159389,1.25 %,79974275.0,43.0
3395,Tunisia,TUN,2004,5.22,0.011638081569078591,0.013163396053159958,0.024801477622238548,0.007875289392586133,6461159389,1.25 %,79974275.0,43.0
3396,Turkey,TUR,2004,4.67,0.07489757965480211,0.08626225827966492,0.16115983793446703,0.04716289781038243,6461159389,1.25 %,79974275.0,43.0
3397,Turkmenistan,TKM,2004,2.41,0.00345524675308393,0.0033993125192658823,0.006854559272349813,0.0018665225966305286,6461159389,1.25 %,79974275.0,43.0
3398,Tuvalu,TUV,2004,4.12,8.450495756683459e-06,9.100533891812957e-06,1.7551029648496418e-05,4.4883585520846225e-06,6461159389,1.25 %,79974275.0,43.0
3399,Uganda,UGA,2004,3.94,0.024310451196640492,0.027273123814280816,0.05158357501092131,0.0212364208556131,6461159389,1.25 %,79974275.0,43.0
3400,Ukraine,UKR,2004,3.05,0.042002337918180095,0.056183167469605354,0.09818550538778545,0.040480970094204864,6461159389,1.25 %,79974275.0,43.0
3401,United Arab Emirates,ARE,2004,4.36,0.005247123303863755,0.0026865611811948444,0.007933684485058599,0.0025011455416983834,6461159389,1.25 %,79974275.0,43.0
3402,United Kingdom,GBR,2004,4.68,0.0622471410757516,0.07192916503363479,0.1341763061093864,0.04381825040286125,6461159389,1.25 %,79974275.0,43.0
3403,United States,USA,2004,6.77,0.3451111117605645,0.411175121994812,0.7562862337553765,0.21596235535925423,6461159389,1.25 %,79974275.0,43.0
3404,United States Virgin Islands,VIR,2004,4.5,0.00011186846763609534,0.0001267110050548855,0.00023857947269098086,6.0763088536152504e-05,6461159389,1.25 %,79974275.0,43.0
3405,Uruguay,URY,2004,5.45,0.0029258835546116875,0.0038859279718041328,0.006811811526415821,0.0014859097914137526,6461159389,1.25 %,79974275.0,43.0
3406,Uzbekistan,UZB,2004,2.12,0.021063742868145486,0.020857835550293993,0.04192157841843948,0.011282619048851946,6461159389,1.25 %,79974275.0,43.0
3407,Vanuatu,VUT,2004,4.01,0.0001806022618768119,0.00017612938042318275,0.00035673164229999465,8.00475532116609e-05,6461159389,1.25 %,79974275.0,43.0
3408,Venezuela,VEN,2004,3.91,0.024829661418525953,0.025138692643386206,0.049968354061912156,0.011464258276325273,6461159389,1.25 %,79974275.0,43.0
3409,Vietnam,VNM,2004,2.09,0.054137126007989894,0.06894675911546376,0.12308388512345365,0.031146623676025213,6461159389,1.25 %,79974275.0,43.0
3410,Wales,,2004,4.6,0.002945059679598008,0.0034788028969331463,0.006423862576531155,0.002155727658369333,6461159389,1.25 %,79974275.0,43.0
3411,Western Pacific Region (WHO),,2004,3.49,1.552836912997566,1.5764646229500405,3.1293015359476066,0.8367340402101943,6461159389,1.25 %,79974275.0,43.0
3412,World,OWID_WRL,2004,3.93,6.074753296880787,6.613190795562961,12.687944092443749,3.536072726962409,6461159389,1.25 %,79974275.0,43.0
3413,World Bank High Income,,2004,5.34,1.1049366174365396,1.3270574495651093,2.431994067001649,0.6886201735829055,6461159389,1.25 %,79974275.0,43.0
3414,World Bank Low Income,,2004,3.64,0.4081626750285389,0.42878405146863036,0.8369467264971693,0.2509327509796864,6461159389,1.25 %,79974275.0,43.0
3415,World Bank Lower Middle Income,,2004,3.19,2.3289982484597087,2.429707759063611,4.75870600752332,1.33502498246449,6461159389,1.25 %,79974275.0,43.0
3416,World Bank Upper Middle Income,,2004,4.23,2.2289835667138655,2.4236817198257787,4.652665286539644,1.2595391182973956,6461159389,1.25 %,79974275.0,43.0
3417,Yemen,YEM,2004,4.92,0.02224218462164299,0.023590487530689208,0.04583267215233219,0.011944497164299872,6461159389,1.25 %,79974275.0,43.0
3418,Zambia,ZMB,2004,3.84,0.008327499255257886,0.008696566145026886,0.017024065400284772,0.004798906532593511,6461159389,1.25 %,79974275.0,43.0
3419,Zimbabwe,ZWE,2004,3.31,0.008721314025457174,0.008945731953061404,0.017667045978518578,0.004560713987363917,6461159389,1.25 %,79974275.0,43.0
3420,Afghanistan,AFG,2005,4.8,0.03032034836040173,0.029090003758012746,0.05941035211841448,0.012970697940186427,6541907027,1.25 %,80747638.0,44.0
3421,African Region (WHO),,2005,3.5,0.6027472392569666,0.6451125616096286,1.2478598008665953,0.4004218172451261,6541907027,1.25 %,80747638.0,44.0
3422,Albania,ALB,2005,3.96,0.002419370977709861,0.002809929875819374,0.005229300853529235,0.0011760026500297128,6541907027,1.25 %,80747638.0,44.0
3423,Algeria,DZA,2005,4.9,0.03479523616898385,0.03826778628414769,0.07306302245313154,0.02008432701010931,6541907027,1.25 %,80747638.0,44.0
3424,American Samoa,ASM,2005,4.16,4.4558872328345615e-05,4.5093884517536726e-05,8.965275684588233e-05,2.0361035314358954e-05,6541907027,1.25 %,80747638.0,44.0
3425,Andorra,AND,2005,5.96,8.448606770455101e-05,9.503345086289011e-05,0.00017951951856744113,5.039814822180291e-05,6541907027,1.25 %,80747638.0,44.0
3426,Angola,AGO,2005,4.03,0.014281080366078397,0.01596444271814932,0.03024552308422771,0.011412283863385452,6541907027,1.25 %,80747638.0,44.0
3427,Antigua and Barbuda,ATG,2005,4.46,8.135242488214591e-05,9.364241917099321e-05,0.00017499484405313913,3.835273093372869e-05,6541907027,1.25 %,80747638.0,44.0
3428,Argentina,ARG,2005,5.46,0.035462442227092814,0.04243186258293487,0.07789430481002768,0.015869225834535847,6541907027,1.25 %,80747638.0,44.0
3429,Armenia,ARM,2005,3.36,0.0025557379417034017,0.0030751889192203283,0.0056309268609237295,0.0015503277497129126,6541907027,1.25 %,80747638.0,44.0
3430,Australia,AUS,2005,6.1,0.02598266824925331,0.029413273408784565,0.05539594165803787,0.016141791615834896,6541907027,1.25 %,80747638.0,44.0
3431,Austria,AUT,2005,6.36,0.008322664901119513,0.010734820857306569,0.01905748575842608,0.004768854077448814,6541907027,1.25 %,80747638.0,44.0
3432,Azerbaijan,AZE,2005,2.69,0.006774202051037495,0.007225385473213635,0.01399958752425113,0.00348919663727896,6541907027,1.25 %,80747638.0,44.0
3433,Bahamas,BHS,2005,4.44,0.00033730225619117466,0.00035978805419974977,0.0006970903103909245,0.0001517753150422448,6541907027,1.25 %,80747638.0,44.0
3434,Bahrain,BHR,2005,5.11,0.0011830189527393907,0.0008942652312016723,0.002077284183941063,0.0007105267593708955,6541907027,1.25 %,80747638.0,44.0
3435,Bangladesh,BGD,2005,3.39,0.1215573221566666,0.11721261045674594,0.23876993261341253,0.07939077976138288,6541907027,1.25 %,80747638.0,44.0
3436,Barbados,BRB,2005,4.45,0.0002705174489175754,0.00030307676214549173,0.0005735942110630672,0.0001416559416352586,6541907027,1.25 %,80747638.0,44.0
3437,Belarus,BLR,2005,3.76,0.008890129401100705,0.011486619985557922,0.020376749386658625,0.0075295016876124115,6541907027,1.25 %,80747638.0,44.0
3438,Belgium,BEL,2005,5.46,0.010490733010535033,0.011902538461435092,0.022393271471970125,0.006222191760292652,6541907027,1.25 %,80747638.0,44.0
3439,Belize,BLZ,2005,4.2,0.00029679419043813327,0.0002752408422450055,0.0005720350326831388,0.00012210506763596046,6541907027,1.25 %,80747638.0,44.0
3440,Benin,BEN,2005,3.2,0.005580253563576057,0.006152135735633713,0.011732389299209769,0.0035637314782645565,6541907027,1.25 %,80747638.0,44.0
3441,Bermuda,BMU,2005,4.48,6.623450902185988e-05,7.670546186745738e-05,0.00014293997088931726,3.8658452184695044e-05,6541907027,1.25 %,80747638.0,44.0
3442,Bhutan,BTN,2005,3.27,0.0006136589810022073,0.0005416769124621802,0.0011553358934643875,0.00034223965439428126,6541907027,1.25 %,80747638.0,44.0
3443,Bolivia,BOL,2005,5.82,0.009342153556717003,0.010371486436595608,0.01971363999331261,0.004200671132527852,6541907027,1.25 %,80747638.0,44.0
3444,Bosnia and Herzegovina,BIH,2005,3.8,0.0033302215867764577,0.004159062470271331,0.007489284057047789,0.002158055738446373,6541907027,1.25 %,80747638.0,44.0
3445,Botswana,BWA,2005,3.65,0.0013819823428682916,0.0015630763258782092,0.002945058668746501,0.0009969569994012694,6541907027,1.25 %,80747638.0,44.0
3446,Brazil,BRA,2005,9.01,0.20840074528316893,0.30039635107764423,0.5087970963608133,0.13037663122998094,6541907027,1.25 %,80747638.0,44.0
3447,Brunei,BRN,2005,3.1,0.00029207079711070314,0.0002583956013167596,0.0005504663984274628,8.489879139335558e-05,6541907027,1.25 %,80747638.0,44.0
3448,Bulgaria,BGR,2005,3.56,0.006010968948000001,0.008013489000017242,0.014024457948017243,0.004251313857750428,6541907027,1.25 %,80747638.0,44.0
3449,Burkina Faso,BFA,2005,3.1,0.010311855506594622,0.01104642724235402,0.021358282748948642,0.0063998310931666505,6541907027,1.25 %,80747638.0,44.0
3450,Burundi,BDI,2005,3.59,0.00605667427501947,0.006450718395389999,0.012507392670409468,0.003827324340847744,6541907027,1.25 %,80747638.0,44.0
3451,Cambodia,KHM,2005,4.53,0.011341570538036937,0.013923646365511088,0.025265216903548025,0.005357352199496491,6541907027,1.25 %,80747638.0,44.0
3452,Cameroon,CMR,2005,3.22,0.01330855049462934,0.014350830669486371,0.02765938116411571,0.008987257042532714,6541907027,1.25 %,80747638.0,44.0
3453,Canada,CAN,2005,3.73,0.03039590736757806,0.03317019014553476,0.06356609751311282,0.017537623131371964,6541907027,1.25 %,80747638.0,44.0
3454,Cape Verde,CPV,2005,3.18,0.0003940441203705294,0.0004084588773535928,0.0008025029977241221,0.00030267932451923547,6541907027,1.25 %,80747638.0,44.0
3455,Central African Republic,CAF,2005,4.26,0.003763596746083808,0.003974360976500011,0.007737957722583819,0.002805542775868007,6541907027,1.25 %,80747638.0,44.0
3456,Chad,TCD,2005,3.27,0.007288471053350542,0.007931937856321968,0.01522040890967251,0.005025889219198773,6541907027,1.25 %,80747638.0,44.0
3457,Chile,CHL,2005,6.03,0.015167014693191237,0.021840405161722577,0.03700741985491381,0.010565573572771596,6541907027,1.25 %,80747638.0,44.0
3458,China,CHN,2005,3.51,1.1759671252203505,1.1659243502727938,2.341891475493145,0.6549629614600146,6541907027,1.25 %,80747638.0,44.0
3459,Colombia,COL,2005,5.49,0.03699328024705662,0.04293008121957218,0.0799233614666288,0.016134714168875026,6541907027,1.25 %,80747638.0,44.0
3460,Comoros,COM,2005,3.55,0.00046399314259163045,0.00049497799137707,0.0009589711339687005,0.00030376463496016603,6541907027,1.25 %,80747638.0,44.0
3461,Congo,COG,2005,3.78,0.0030454116693762055,0.0034503547523436853,0.006495766421719891,0.0026601876070960558,6541907027,1.25 %,80747638.0,44.0
3462,Cook Islands,COK,2005,4.15,1.6157368113571632e-05,1.6738238490407698e-05,3.289560660397933e-05,9.29392602937706e-06,6541907027,1.25 %,80747638.0,44.0
3463,Costa Rica,CRI,2005,4.27,0.003719267164693687,0.004156647272388697,0.007875914437082384,0.00197219250392138,6541907027,1.25 %,80747638.0,44.0
3464,Cote d'Ivoire,CIV,2005,3.22,0.014320732412328733,0.013831670127157863,0.028152402539486598,0.008234219743214947,6541907027,1.25 %,80747638.0,44.0
3465,Croatia,HRV,2005,3.79,0.003548216124778014,0.004693998229149703,0.008242214353927718,0.00267177444250768,6541907027,1.25 %,80747638.0,44.0
3466,Cuba,CUB,2005,4.4,0.013081781756725048,0.014038551697686792,0.02712033345441184,0.00814279380311346,6541907027,1.25 %,80747638.0,44.0
3467,Cyprus,CYP,2005,7.03,0.001054707743708813,0.001300400627047921,0.002355108370756734,0.0005212547328976279,6541907027,1.25 %,80747638.0,44.0
3468,Czechia,CZE,2005,3.44,0.008021162603416497,0.010343283651193963,0.01836444625461046,0.005895253454509237,6541907027,1.25 %,80747638.0,44.0
3469,Democratic Republic of Congo,COD,2005,3.83,0.05291544171619729,0.05426488003190021,0.10718032174809751,0.03537934719108016,6541907027,1.25 %,80747638.0,44.0
3470,Denmark,DNK,2005,5.33,0.004808643698262084,0.006402460295924961,0.011211103994187045,0.0034803765791885806,6541907027,1.25 %,80747638.0,44.0
3471,Djibouti,DJI,2005,3.32,0.0006459890032918989,0.0005762692720090227,0.0012222582753009218,0.0004064411170972149,6541907027,1.25 %,80747638.0,44.0
3472,Dominica,DMA,2005,4.38,7.399982879640517e-05,7.198206854002727e-05,0.00014598189733643245,3.239116653988485e-05,6541907027,1.25 %,80747638.0,44.0
3473,Dominican Republic,DOM,2005,4.59,0.01001567275865842,0.010155173365474366,0.02017084612413279,0.005085535435262308,6541907027,1.25 %,80747638.0,44.0
3474,East Asia & Pacific (WB),,2005,3.46,1.833476408407539,1.892819792285929,3.7262962006934677,0.9786871738738332,6541907027,1.25 %,80747638.0,44.0
3475,Eastern Mediterranean Region (WHO),,2005,4.72,0.5627148299122411,0.5661845826779586,1.1288994125901997,0.2912078988798506,6541907027,1.25 %,80747638.0,44.0
