CCN;CODCNH;Nombre Centro;Dirección;Teléfono;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
0845000704;450020;HOSPITAL GERIATRICO VIRGEN DEL VALLE;CARRETERA COBISA S/N;925269300;451685;Toledo;45;TOLEDO;08;CASTILLA-LA MANCHA;45004;155;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;450092;Complejo Hospitalario De Toledo;N;
0845000003;450041;HOSPITAL PROVINCIAL NTRA.SRA.DE LA MISERICORDIA;CALLE SAN SERVANDO S/N;925259350;451685;Toledo;45;TOLEDO;08;CASTILLA-LA MANCHA;45006;144;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;450092;Complejo Hospitalario De Toledo;N;
0845002598;450144;HOSPITAL UNIVERSITARIO DE TOLEDO (HUT);AVENIDA RIO GUADIANA S/N;925269200;451685;Toledo;45;TOLEDO;08;CASTILLA-LA MANCHA;45007;865;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;450092;Complejo Hospitalario De Toledo;S;
1046000423;460351;HOSPITAL UNIVERSITARIO DE LA RIBERA;CARRETERA CORBERA 1;"962458100;962458234";460174;Alzira;46;VALENCIA;10;COMUNIDAD VALENCIANA;46600;364;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;BENAVENT_MPI@GVA.ES
1046000629;460168;HOSPITAL PSIQUIATRICO PROVINCIAL;CARRETERA BURJASSOT - TORRES TORRES KM 9;"961699080;963882649";460706;Bétera;46;VALENCIA;10;COMUNIDAD VALENCIANA;46117;30;C14;Hospitales de salud mental y tratamiento de toxicomanías;5;DIPUTACIÓN O CABILDO;N;;;N;GABINETEBS@DIVAL.ES
1046008287;460404;IMED VALENCIA;CALLE FERROCARRIL 57;"963003003;966878783";460787;Burjassot;46;VALENCIA;10;COMUNIDAD VALENCIANA;46100;207;C11;Hospitales Generales;20;PRIVADOS;N;;;N;VALENCIA@IMEDHOSPITALES.COM
1046004933;460415;UNIDAD DE DESINTOXICACION HOSPITALARIA;CARRETERA CV-50 ALZIRA-TAVERNES DE VALLDIGNA S/N;"678367228;962588800";460832;Carcaixent;46;VALENCIA;10;COMUNIDAD VALENCIANA;46740;16;C190;Otros Centros con Internamiento;20;PRIVADOS;N;;;N;DR.AUGUSTOZAFRA@IVANESALUD.COM
1046000388;460333;HOSPITAL NISA AGUAS VIVAS;URBANIZACION VALL D'AIGUES VIVES, DE LA S/N;"962588800;962588933";460832;Carcaixent;46;VALENCIA;10;COMUNIDAD VALENCIANA;46740;96;C11;Hospitales Generales;20;PRIVADOS;N;;;N;YHERRERO@VITHAS.ES
1046000390;460327;HOSPITAL IMED GANDIA;CALLE DAIMUS 26;962874740;461311;Gandia;46;VALENCIA;10;COMUNIDAD VALENCIANA;46701;12;C11;Hospitales Generales;20;PRIVADOS;N;;;N;PSANCHEZ@CMGANDIA.COM
1046000268;460207;HOSPITAL FRANCESC DE BORJA DE GANDIA;AVENIDA MEDICINA (DE LA) 6;962849500;461311;Gandia;46;VALENCIA;10;COMUNIDAD VALENCIANA;46702;285;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA_GANDIA@GVA.ES
1046000278;460180;CASA DE REPOSO SAN ONOFRE;AVENIDA JOAN PESET 31;"639634017;963638036";461350;Godella;46;VALENCIA;10;COMUNIDAD VALENCIANA;46110;76;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;INFO@CLINICASANONOFRE.COM
1046006312;460392;HOSPITAL DE LLIRIA;PARAJE CABEÇO DE L'AGUILA CV-35 S/N;962718800;461477;Llíria;46;VALENCIA;10;COMUNIDAD VALENCIANA;46160;92;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCION_HLLIRIA@GVA.ES
1046000667;460370;HOSPITAL DE MANISES;AVENIDA GENERALITAT VALENCIANA 50;"961845000;961845065";461593;Manises;46;VALENCIA;10;COMUNIDAD VALENCIANA;46940;354;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCIONMEDICA@HOSPITALDEMANISES.ES
1046000270;460381;HOSPITAL DE CRONICOS DE MISLATA (ANTIGUO HOSPITAL MILITAR DE VALENCIA);CALLE DOLORES IBARRURI 1;963874693;461691;Mislata;46;VALENCIA;10;COMUNIDAD VALENCIANA;46920;38;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCIONGERENCIA@HOSPITALMANISES.ES
1046000577;460235;HOSPITAL GENERAL DE ONTINYENT;AVENIDA DE FRANCISCO CERDA 3;962989200;461846;Ontinyent;46;VALENCIA;10;COMUNIDAD VALENCIANA;46870;56;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;UDCA_HONT@GVA.ES
1046000290;460288;HOSPITAL GENERAL DE REQUENA;CALLE CASABLANCA S/N;"962339180;962339181";462135;Requena;46;VALENCIA;10;COMUNIDAD VALENCIANA;46340;113;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;QUILES_LEA@GVA.ES
1046000383;460266;HOSPITAL DE SAGUNTO;CALLE RAMON Y CAJAL 46;"962339300;962339308";462205;Sagunto/Sagunt;46;VALENCIA;10;COMUNIDAD VALENCIANA;46520;252;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DPSAGUNTO_GERENCIA@GVA.ES
1046000414;460240;HOSPITAL INTERMUTUAL DE LEVANTE;CARRETERA CTRA VALENCIA-ADEMUZ KM 11,700;961350250;469030;San Antonio de Benagéber;46;VALENCIA;10;COMUNIDAD VALENCIANA;46184;230;C12;Hospitales especializados;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;SCASAL@HILEVANTE.COM
1046000556;460272;HOSPITAL DOCTOR MOLINER;CALLE PORTA COELI S/N;"961687900;961687912";462286;Serra;46;VALENCIA;10;COMUNIDAD VALENCIANA;46118;365;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECRETARIA_HMOLINER@GVA.ES
1046000319;460109;FUNDACION INSTITUTO VALENCIANO DE ONCOLOGIA;CALLE PROFESOR BELTRAN BAGUENA 8;"961114000;961114099";462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46009;117;C12;Hospitales especializados;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;DIRECCION@FIVO.ORG
1046000344;460116;HOSPITAL VITHAS VALENCIA CONSUELO;CALLE CALLOSA D'EN SARRIA 12;963177800;462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46007;156;C11;Hospitales Generales;20;PRIVADOS;N;;;N;CVCONSUELO@HOSPITALES.NISA.ES
1046000568;460082;HOSPITAL CATOLICO CASA DE SALUD;CALLE DOCTOR MANUEL CANDELA 41;"963897700;963897716";462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46021;192;C11;Hospitales Generales;20;PRIVADOS;N;;;N;CASADESALUD@CASADESALUD.ES
1046000096;460291;HOSPITAL 9 DE OCTUBRE;CALLE VALLE DE LA BALLESTERA 59;"963179100;963179200";462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46015;300;C11;Hospitales Generales;20;PRIVADOS;N;;;N;PEDRO.GIL@VITHAS.ES
1046000421;460137;HOSPITAL QUIRONSALUD VALENCIA;AVENIDA BLASCO IBAÑEZ 14;963690600;462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46010;88;C11;Hospitales Generales;20;PRIVADOS;N;;;N;INFO.VALENCIA@QUIRONSALUD.ES
1046000057;460060;CONSORCIO HOSPITAL GENERAL UNIVERSITARIO DE VALENCIA;AVENIDA TRES CRUCES 2;963131800;462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46014;546;C11;Hospitales Generales;4;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;N;;;N;GERENCIA_D9_HGV@GVA.ES
1046000576;460369;HOSPITAL PARE JOFRE;CALLE SAN LAZARO S/N;961925200;462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46017;125;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECRETARIADIRECCION_HPJ@GVA.ES
1046000325;460023;HOSPITAL UNIVERSITARIO DR. PESET ALEIXANDRE;AVENIDA GASPAR AGUILAR 90;961622300;462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46017;539;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1046000362;460018;HOSPITAL UNIVERSITARIO Y POLITECNICO LA FE;AVENIDA FERNANDO ABRIL MARTORELL 106;"961244000;961244226";462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46026;1000;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA_LAFE@GVA.ES
1046000342;460044;HOSPITAL CLINICO UNIVERSITARIO DE VALENCIA;AVENIDA BLASCO IBAÑEZ 17;"961973500;961973691";462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46010;582;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRGERENCIA_HCV@GVA.ES
1046000651;460039;HOSPITAL ARNAU DE VILANOVA;CALLE SANT CLEMENT 12;"961976000;961976010";462508;València;46;VALENCIA;10;COMUNIDAD VALENCIANA;46015;282;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;ARNAULLIRIA_DIR@GVA.ES
1046000353;460229;HOSPITAL LLUIS ALCANYIS DE XATIVA;CARRETERA XATIVA-SILLA KM. 2;"962289300;962289340";461458;Xàtiva;46;VALENCIA;10;COMUNIDAD VALENCIANA;46800;273;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0747001314;470091;HOSPITAL MEDINA DEL CAMPO;CALLE PEÑARANDA DE BRACAMONTE 24;983838000;470856;Medina del Campo;47;VALLADOLID;07;CASTILLA Y LEÓN;47400;119;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENTE.HMDC@SALUDCASTILLAYLEON.ES
0747001322;470072;CENTRO HOSPITALARIO BENITO MENNI;PASEO JUAN CARLOS I 10;983272600;471868;Valladolid;47;VALLADOLID;07;CASTILLA Y LEÓN;47008;240;C13;Hospitales de media y larga estancia;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;CHBM.VALLADOLID@MENNI.COM
0747001317;470053;SANATORIO SAGRADO CORAZON;CALLE FIDEL RECIO 1;983299000;471868;Valladolid;47;VALLADOLID;07;CASTILLA Y LEÓN;47002;75;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;ECONOMA@SSCVALLADOLID.COM
0747001316;470105;HOSPITAL DE VALLADOLID FELIPE II;CALLE FELIPE II 9;983358000;471868;Valladolid;47;VALLADOLID;07;CASTILLA Y LEÓN;47003;79;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ATEPAC.GMP.HVA@GRUPORECOLETAS.COM
0747001315;470113;HOSPITAL RECOLETAS CAMPO GRANDE;PLAZA DE COLON S/N S/N;983135555;471868;Valladolid;47;VALLADOLID;07;CASTILLA Y LEÓN;47007;99;C11;Hospitales Generales;20;PRIVADOS;N;;;N;COORDINACION.MEDICA.HCG@GRUPORECOLETAS.COM
0747001312;470029;HOSPITAL CLINICO UNIVERSITARIO DE VALLADOLID;AVENIDA RAMON Y CAJAL 3;983420000;471868;Valladolid;47;VALLADOLID;07;CASTILLA Y LEÓN;47003;777;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENTE.HCUV@SALUDCASTILLAYLEON.ES
0747001319;470014;HOSPITAL UNIVERSITARIO RIO HORTEGA;CALLE DULZAINA 2;983420400;471868;Valladolid;47;VALLADOLID;07;CASTILLA Y LEÓN;47012;596;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENTE.HURH@SALUDCASTILLAYLEON.ES
1648000014;480182;HOSPITAL SAN ELOY;AVENIDA AVDA. ANTONIO MIRANDA 5;944006733;480139;Barakaldo;48;VIZCAYA;16;PAÍS VASCO;48902;128;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1648000013;480176;HOSPITAL UNIVERSITARIO CRUCES;PLAZA CRUCES 12;946006000;480139;Barakaldo;48;VIZCAYA;16;PAÍS VASCO;48903;981;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENCIA.CRUCES@OSAKIDETZA.EUS
1648000023;480195;HOSPITAL DE BERMEO;CALLE TONPOI BIDEA S/N;946029000;480176;Bermeo;48;VIZCAYA;16;PAÍS VASCO;48370;188;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1648000006;480046;HOSPITAL CRUZ ROJA DE BILBAO (VICTORIA EUGENIA);CALLE URQUIJO (DE) 65;944434792;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48013;68;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;I.IDIGORAS@HOSPITALCRUZROJA.BIZ
1648000011;480059;SANATORIO BILBAINO;CALLE GORDONIZ 18;944430150;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48010;44;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;
1648000019;480031;CLÃNICA ERCILLA MUTUALIA;CALLE ERCILLA, CALLE/KALEA 10;"944252500;944252502";480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48009;22;C12;Hospitales especializados;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;MARIJUAN@MUTUALIA.ES
1648000018;480025;HOSPITAL INTERMUTUAL DE EUSKADI;CALLE FONTECHA Y SALAZAR 6;944132380;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48007;44;C12;Hospitales especializados;21;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;N;;;N;
1648000012;480160;CLINICA INDAUTXU, S.A.;CALLE GORDONIZ 9;"639141723;944445012";480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48010;36;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
1648000008;480097;CLINICA VIRGEN BLANCA;CALLE MAESTRO MENDIRI 2;944127011;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48006;74;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
1648002635;480316;CLINICA IMQ ZORROTZAURRE;CALLE BALLETS OLAETA 4;944755000;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48014;128;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
1648000010;480123;CLINICA GUIMON, S.A.;CALLE MANUEL ALLENDE 24;944215200;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48010;42;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
1648000005;480078;HOSPITAL UNIVERSITARIO BASURTO;AVENIDA MONTEVIDEO 16-18;944006000;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48013;697;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1648000020;480010;HOSPITAL SANTA MARINA;CARRETERA SANTA MARINA, CARRETERA/ERREPIDEA 41;944006900;480209;Bilbao;48;VIZCAYA;16;PAÍS VASCO;48004;234;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;HSM@OSAKIDETZA.EUS
1648000017;480305;HOSPITAL QUIRONSALUD BIZKAIA;CARRETERA LEIOA-UNBE ERREPIDEA, CARRETERA/ERREPIDEA 33;"902445595;944898000";489026;Erandio;48;VIZCAYA;16;PAÍS VASCO;48950;110;C11;Hospitales Generales;20;PRIVADOS;N;;;N;DIRECCION.BIL@QUIRONSALUD.ES
1648000015;480209;HOSPITAL GALDAKAO-USANSOLO;CALLE LABEAGA 46A;944007000;480366;Galdakao;48;VIZCAYA;16;PAÍS VASCO;48960;481;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;DIRECCIONGERENCIA.BARRUALDEGALDAKAO@OSAKIDETZA.EUS
1648000021;480216;HOSPITAL DE GORLIZ;PASEO UREZARANTZA, PASEO/IBILBIDEA 1;"944006600;944006603";480433;Gorliz;48;VIZCAYA;16;PAÍS VASCO;48630;149;C13;Hospitales de media y larga estancia;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;MERCHE.LECUMBERRIAYARZA@OSAKIDETZA.EUS
1648000016;480255;HOSPITAL SAN JUAN DE DIOS;AVENIDA CRISTOBAL MURRIETA ( ET/AV ) 70;"902012450;944939900";480828;Santurtzi;48;VIZCAYA;16;PAÍS VASCO;48980;100;C11;Hospitales Generales;22;ORGANIZACIONES NO GUBERNAMENTALES;N;;;N;
1648000022;480293;AVANCES MEDICOS S.A.;AVENIDA CRISTOBAL DE MURRIETA, AVENIDA/ETORBIDEA 70;"0;944947071";480828;Santurtzi;48;VIZCAYA;16;PAÍS VASCO;48980;24;C14;Hospitales de salud mental y tratamiento de toxicomanías;20;PRIVADOS;N;;;N;KOLDOGU@AVANCESMEDICOS.ES
1648004434;480327;HOSPITAL URDULIZ OSPITALEA;CALLE GOIETA, CALLE/KALEA 32;"946007005;946134800";480890;Urduliz;48;VIZCAYA;16;PAÍS VASCO;48610;128;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;SECRETARIA.DIRECCIONURIBE@OSAKIDETZA.EUS
1648000025;480268;HOSPITAL DE ZALDIBAR;CALLE BILBAO ( ET/AV ) S/N;946032800;480950;Zaldibar;48;VIZCAYA;16;PAÍS VASCO;48250;120;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;JOSEIGNACIO.LANDALUCELAUZURICA@OSAKIDETZA.EUS
1648000026;480274;HOSPITAL DE ZAMUDIO;BARRIO SAN MARTIN DE ARTEAGA ( AU/BA ) 45;"0;944006524";489050;Zamudio;48;VIZCAYA;16;PAÍS VASCO;48170;142;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0749000897;490065;HOSPITAL DE BENAVENTE (COMPLEJO ASISTENCIAL DE ZAMORA);CALLE HOSPITAL SAN JUAN 4-6;980631900;490219;Benavente;49;ZAMORA;07;CASTILLA Y LEÓN;49600;51;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;490070;Complejo Asistencial De Zamora;N;GERENTE.HVCN@SALUDCASTILLAYLEON.ES
0749000898;490081;HOSPITAL RECOLETAS DE ZAMORA;CALLE PINAR 7;980545300;492755;Zamora;49;ZAMORA;07;CASTILLA Y LEÓN;49023;44;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ADMISION.HRZA@GRUPORECOLETAS.COM
0749000896;490028;HOSPITAL PROVINCIAL DE ZAMORA (COMPLEJO ASISTENCIAL DE ZAMORA);CALLE HERNAN CORTES 40;980548200;492755;Zamora;49;ZAMORA;07;CASTILLA Y LEÓN;49021;140;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;490070;Complejo Asistencial De Zamora;N;GERENTE.HVCN@SALUDCASTILLAYLEON.ES
0749000895;490013;HOSPITAL VIRGEN DE LA CONCHA (COMPLEJO ASISTENCIAL DE ZAMORA);AVENIDA REQUEJO 35;980548200;492755;Zamora;49;ZAMORA;07;CASTILLA Y LEÓN;49022;349;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;490070;Complejo Asistencial De Zamora;N;GERENTE.HVCN@SALUDCASTILLAYLEON.ES
0250000082;500153;HOSPITAL ERNEST LLUCH MARTIN;CARRETERA SAGUNTO BURGOS KM 254;976880964;500671;Calatayud;50;ZARAGOZA;02;ARAGÓN;50300;122;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0250000095;500200;CENTRO SANITARIO CINCO VILLAS;CALLE ANTONIO MACHADO S/N;976677978;500956;Ejea de los Caballeros;50;ZARAGOZA;02;ARAGÓN;50600;32;C190;Otros Centros con Internamiento;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1110000697;100113;CLINICA SAN FRANCISCO CLINICA QUIRURGICA CACEREÑA;RONDA DE SAN FRANCISCO 0;927012200;100377;Cáceres;10;CÁCERES;11;EXTREMADURA;10005;36;C11;Hospitales Generales;20;PRIVADOS;N;;;N;CLINICA@CQCSANFRANCISCO.ES
1110000695;100092;HOSPITAL QUIRONSALUD CACERES;AVENIDA DE LA UNIVERSIDAD 5;927181360;100377;Cáceres;10;CÁCERES;11;EXTREMADURA;10004;26;C11;Hospitales Generales;20;PRIVADOS;N;;;N;ARNALDO.PONS@QUIRONSALUD.ES
1110001384;100115;HOSPITAL UNIVERSITARIO DE CACERES;AVENIDA DE LA UNIVERSIDAD 75;927256364;100377;Cáceres;10;CÁCERES;11;EXTREMADURA;10004;269;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;100089;Complejo Hospitalario De Cáceres;N;
1110000306;100015;HOSPITAL SAN PEDRO DE ALCANTARA;AVENIDA PABLO NARANJO PORRAS 0;927256211;100377;Cáceres;10;CÁCERES;11;EXTREMADURA;10005;419;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;100089;Complejo Hospitalario De Cáceres;N;
1110000563;100041;HOSPITAL CIUDAD DE CORIA;CALLE CERVANTES 75;927149200;100670;Coria;10;CÁCERES;11;EXTREMADURA;10800;108;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1110000572;100054;HOSPITAL CAMPO ARAÑUELO;CALLE TOMAS YUSTE MIRON 0;927548900;101318;Navalmoral de la Mata;10;CÁCERES;11;EXTREMADURA;10300;99;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
1110000696;100106;CLINICA SOQUIMEX;AVENIDA LA SALLE 22;927418484;101480;Plasencia;10;CÁCERES;11;EXTREMADURA;10600;20;C11;Hospitales Generales;20;PRIVADOS;N;;;N;SOQUIMEX@SOQUIMEX.COM
1110000693;100073;CENTRO SOCIOSANITARIO DE PLASENCIA;CARRETERA CACERES 0;927413100;101480;Plasencia;10;CÁCERES;11;EXTREMADURA;10600;350;C13;Hospitales de media y larga estancia;4;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;N;;;N;GROISS@TERRA.ES
1110000692;100067;HOSPITAL VIRGEN DEL PUERTO;FINCA VALCORCHERO 2;927428328;101480;Plasencia;10;CÁCERES;11;EXTREMADURA;10600;275;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;GERENTE.HVPT@SALUD-JUNTAEX.ES
0111000286;110259;HOSPITAL PUNTA DE EUROPA;CARRETERA GETARES S/N;956025000;110048;Algeciras;11;CÁDIZ;01;ANDALUCÍA;11207;270;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;N;;;N;
0111002394;110282;HOSPITAL QUIRON CAMPO DE GIBRALTAR;CALLE ARTTYSUR  - P. E. T. LAS MARISMAS DE PALMONES S/N;956798301;110086;Barrios, Los;11;CÁDIZ;01;ANDALUCÍA;11379;13;C11;Hospitales Generales;20;PRIVADOS;N;;;N;
0111000285;110051;HOSPITAL SAN RAFAEL;CALLE DIEGO ARIAS 2;956017267;110125;Cádiz;11;CÁDIZ;01;ANDALUCÍA;11002;280;C11;Hospitales Generales;20;PRIVADOS;N;;;N;CADIZ.SECRETARIA@JMPASCUAL.COM
0111000292;110048;CLINICA LA SALUD;CALLE FEDUCHY 8-14;956225301;110125;Cádiz;11;CÁDIZ;01;ANDALUCÍA;11001;58;C11;Hospitales Generales;20;PRIVADOS;N;;;N;MARIA.RORIGUEZDONSION@GRUPOHLA.COM
0111000289;110327;HOSPITAL UNIVERSITARIO PUERTA DEL MAR;AVENIDA ANA DE VIYA 21;956002040;110125;Cádiz;11;CÁDIZ;01;ANDALUCÍA;11009;674;C11;Hospitales Generales;2;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;S;110012;Hospital Universitario Puerta Del Mar;N;GERENCIA.HPM.SSPA@JUNTADEANDALUCIA.ES
0111000411;110248;HOSPITAL VIAMED BAHIA DE CADIZ;CALLE AYALA 2;956533333;110159;Chiclana de la Frontera;11;CÁDIZ;01;ANDALUCÍA;11130;46;C11;Hospitales Generales;20;PRIVADOS;N;;;N;GERENCIA@HOSPITALCMC.ES
0111000300;110260;HOSPITAL VIAMED NOVO SANCTI PETRI;AVENIDA OCTAVIO AUGUSTO, S/N S/N;956495000;110159;Chiclana de la Frontera;11;CÁDIZ;01;ANDALUCÍA;11139;37;C11;Hospitales Generales;20;PRIVADOS;N;;;N;GERENTE@CLINICANOVO.ES
0111000297;110103;CLINICA LOS ALAMOS;AVENIDA TAMARIX 4;956182244;110201;Jerez de la Frontera;11;CÁDIZ;01;ANDALUCÍA;11407;15;C11;Hospitales Generales;20;PRIVADOS;N;;;N;INFO@CLINICALOSALAMOS.COM
