,Region,SubRegion,Country,Code,Year,DrugGroup,Drug Type,Trends overall,Group Age 0-17,Group Age 18-24,Group Age 25+
1121,Asia,Near and Middle East/ South-West Asia,State of Palestine (the),PSE,2020,New psychoactive substances,Other new psychoactive substances,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1122,Asia,Near and Middle East/ South-West Asia,State of Palestine (the),PSE,2020,Other drugs / psychoactive substances / pharmaceutical products not listed above,Other drugs / psychoactive substances / pharmaceutical products not listed above,Large increase (>10%),Large increase (>10%),Large increase (>10%),Large increase (>10%)
1123,Asia,Near and Middle East/ South-West Asia,State of Palestine (the),PSE,2020,“Ecstasy”-type substances,Other “ecstasy”-type substances,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),
1124,Asia,Near and Middle East/ South-West Asia,Saudi Arabia,SAU,2020,Any drug,Any drug,Stable situation (+-5%),,,
1125,Asia,Near and Middle East/ South-West Asia,Saudi Arabia,SAU,2020,Cannabis-type drugs,Cannabis-type drugs,Small increase (5-10%),,,
1126,Asia,Near and Middle East/ South-West Asia,Saudi Arabia,SAU,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Small increase (5-10%),,,
1127,Asia,Near and Middle East/ South-West Asia,Saudi Arabia,SAU,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Small increase (5-10%),,,
1128,Asia,Near and Middle East/ South-West Asia,Saudi Arabia,SAU,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Non-medical use of pharmaceutical sedatives and tranquillizers,Small increase (5-10%),,,
1129,Asia,Near and Middle East/ South-West Asia,Saudi Arabia,SAU,2020,Solvents and inhalants,Solvents and inhalants,Stable situation (+-5%),,,
1130,Asia,Near and Middle East/ South-West Asia,Syrian Arab Republic,SYR,2018,Cannabis-type,Hashish (resin),Small increase (5-10%),,,
1131,Asia,Near and Middle East/ South-West Asia,Syrian Arab Republic,SYR,2018,Opioids,Heroin,Large decrease (>10%),,,
1132,Asia,Near and Middle East/ South-West Asia,Syrian Arab Republic,SYR,2018,Cocaine-type,Cocaine salts,Small increase (5-10%),,,
1133,Asia,Near and Middle East/ South-West Asia,Syrian Arab Republic,SYR,2018,ATS,Amphetamine,Stable situation (+-5%),,,
1134,Asia,South Asia,Bhutan,BTN,2020,Any drug,Any drug,Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),
1135,Asia,South Asia,Bhutan,BTN,2020,Cannabis-type drugs,Cannabis-type drugs,Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),
1136,Asia,South Asia,Bhutan,BTN,2020,Cannabis-type drugs,Cannabis herb (marijuana),Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),
1137,Asia,South Asia,Bhutan,BTN,2020,"Opioids, including opiates and synthetic opioids",Tramadol,Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),
1138,Asia,South Asia,Bhutan,BTN,2020,"Opioids, including opiates and synthetic opioids",Other pharmaceutical opioids,Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),
1139,Asia,South Asia,Bhutan,BTN,2020,Solvents and inhalants,Solvents and inhalants,Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),
1140,Asia,South Asia,Sri Lanka,LKA,2020,Any drug,Any drug,Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1141,Asia,South Asia,Sri Lanka,LKA,2020,Cannabis-type drugs,Cannabis-type drugs,Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1142,Asia,South Asia,Sri Lanka,LKA,2020,Cannabis-type drugs,Cannabis herb (marijuana),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1143,Asia,South Asia,Sri Lanka,LKA,2020,Cannabis-type drugs,Cannabis resin (hashish),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1144,Asia,South Asia,Sri Lanka,LKA,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1145,Asia,South Asia,Sri Lanka,LKA,2020,"Opioids, including opiates and synthetic opioids",Heroin,Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1146,Asia,South Asia,Sri Lanka,LKA,2020,"Opioids, including opiates and synthetic opioids",Tramadol,Small increase (5-10%),Stable situation (+-5%),Small increase (5-10%),Small increase (5-10%)
1147,Asia,South Asia,Sri Lanka,LKA,2020,Cocaine-type drugs,Cocaine-type drugs,Small increase (5-10%),Small decrease (5-10%),Small increase (5-10%),Small increase (5-10%)
1148,Asia,South Asia,Sri Lanka,LKA,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1149,Asia,South Asia,Sri Lanka,LKA,2020,Amphetamine-type stimulants,Methamphetamine,Small increase (5-10%),Stable situation (+-5%),Small increase (5-10%),Small increase (5-10%)
1150,Asia,South Asia,Sri Lanka,LKA,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Small increase (5-10%),,Small increase (5-10%),Small increase (5-10%)
1151,Asia,South Asia,Sri Lanka,LKA,2020,Hallucinogens,Hallucinogens,Small increase (5-10%),,Small increase (5-10%),Small increase (5-10%)
1152,Asia,South Asia,Sri Lanka,LKA,2020,New psychoactive substances,Ketamine,Stable situation (+-5%),,Small increase (5-10%),Small increase (5-10%)
1153,Asia,South Asia,Sri Lanka,LKA,2020,"Opioids, including opiates and synthetic opioids",Non-medical use of pharmaceutical opioids,Small increase (5-10%),,,
1154,Asia,South Asia,Sri Lanka,LKA,2020,Hallucinogens,LSD,Small increase (5-10%),,,
1155,Asia,South Asia,Sri Lanka,LKA,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Benzodiazepines,Small increase (5-10%),,,
1156,Asia,South Asia,Sri Lanka,LKA,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Non-medical use of pharmaceutical sedatives and tranquillizers,Small increase (5-10%),,,
1157,Asia,South Asia,Sri Lanka,LKA,2020,New psychoactive substances,New psychoactive substances,Stable situation (+-5%),,,
1158,Asia,Southern Asia,Bangladesh,BGD,2019,Cannabis-type,,Small decrease (5-10%),,,
1159,Asia,Southern Asia,Bangladesh,BGD,2019,Cannabis-type,Marijuana (herb),Small decrease (5-10%),,,
1160,Asia,Southern Asia,Bangladesh,BGD,2019,Opioids,,Small decrease (5-10%),,,
1161,Asia,Southern Asia,Bangladesh,BGD,2019,Opioids,Heroin,Large decrease (>10%),,,
1162,Asia,Southern Asia,Bangladesh,BGD,2019,Opioids,Pharmaceutical opioids,Small decrease (5-10%),,,
1163,Asia,Southern Asia,Bangladesh,BGD,2019,ATS,,Small decrease (5-10%),,,
1164,Asia,Southern Asia,Bangladesh,BGD,2019,ATS,Amphetamine,Small decrease (5-10%),,,
1165,Asia,Southern Asia,Bangladesh,BGD,2019,ATS,Methamphetamine,Small decrease (5-10%),,,
1166,Asia,Southern Asia,Bangladesh,BGD,2019,Solvents and Inhallants,Solvents and inhalants,Small increase (5-10%),,,
1167,Asia,Southern Asia,India,IND,2019,Cannabis-type,,Small increase (5-10%),,,
1168,Asia,Southern Asia,India,IND,2019,Cannabis-type,Marijuana (herb),Not known,,,
1169,Asia,Southern Asia,India,IND,2019,Cannabis-type,Hashish (resin),Not known,,,
1170,Asia,Southern Asia,India,IND,2019,Opioids,,Small increase (5-10%),,,
1171,Asia,Southern Asia,India,IND,2019,Opioids,Opium,Small increase (5-10%),,,
1172,Asia,Southern Asia,India,IND,2019,Opioids,Heroin,Large increase (>10%),,,
1173,Asia,Southern Asia,India,IND,2019,Opioids,Pharmaceutical opioids,Small increase (5-10%),,,
1174,Asia,Southern Asia,India,IND,2019,Cocaine-type,,Not known,,,
1175,Asia,Southern Asia,India,IND,2019,Cocaine-type,Cocaine salts,Not known,,,
1176,Asia,Southern Asia,India,IND,2019,Cocaine-type,Crack,Not known,,,
1177,Asia,Southern Asia,India,IND,2019,ATS,,Not known,,,
1178,Asia,Southern Asia,India,IND,2019,Sedatives and Tranquillizers,,Not known,,,
1179,Asia,Southern Asia,India,IND,2019,Hallucinogens,,Not known,,,
1180,Asia,Southern Asia,India,IND,2019,Substances not under international control,Other substances not under int. control,Not known,,,
1181,Asia,Southern Asia,Nepal,NPL,2019,Cannabis-type,,Small increase (5-10%),,,
1182,Asia,Southern Asia,Nepal,NPL,2019,Cannabis-type,Marijuana (herb),Small increase (5-10%),,,
1183,Asia,Southern Asia,Nepal,NPL,2019,Cannabis-type,Hashish (resin),Small increase (5-10%),,,
1184,Asia,Southern Asia,Nepal,NPL,2019,Opioids,,Small increase (5-10%),,,
1185,Europe,Eastern Europe,Belarus,BLR,2020,Cannabis-type drugs,Cannabis-type drugs,Large increase (>10%),,,Large increase (>10%)
1186,Europe,Eastern Europe,Belarus,BLR,2020,Cannabis-type drugs,Cannabis herb (marijuana),Large increase (>10%),,,Large increase (>10%)
1187,Europe,Eastern Europe,Belarus,BLR,2020,Cannabis-type drugs,Cannabis resin (hashish),Large increase (>10%),,,Large increase (>10%)
1188,Europe,Eastern Europe,Belarus,BLR,2020,"Opioids, including opiates and synthetic opioids",Opium,Stable situation (+-5%),,,Stable situation (+-5%)
1189,Europe,Eastern Europe,Belarus,BLR,2020,"Opioids, including opiates and synthetic opioids",Heroin,Stable situation (+-5%),,,Stable situation (+-5%)
1190,Europe,Eastern Europe,Belarus,BLR,2020,Amphetamine-type stimulants,Amphetamines (amphetamine/methamphetamine),Stable situation (+-5%),,,Stable situation (+-5%)
1191,Europe,Eastern Europe,Belarus,BLR,2020,Amphetamine-type stimulants,Amphetamine,Stable situation (+-5%),,,Stable situation (+-5%)
1192,Europe,Eastern Europe,Belarus,BLR,2020,Amphetamine-type stimulants,Methamphetamine,Stable situation (+-5%),,,Stable situation (+-5%)
1193,Europe,Eastern Europe,Belarus,BLR,2020,“Ecstasy”-type substances,MDMA,Stable situation (+-5%),,,Stable situation (+-5%)
1194,Europe,Eastern Europe,Belarus,BLR,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Stable situation (+-5%),,,Stable situation (+-5%)
1195,Europe,Eastern Europe,Belarus,BLR,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Stable situation (+-5%),,,Stable situation (+-5%)
1196,Europe,Eastern Europe,Belarus,BLR,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Stable situation (+-5%),,,Stable situation (+-5%)
1197,Europe,Eastern Europe,Belarus,BLR,2020,"Opioids, including opiates and synthetic opioids",Opiates,Stable situation (+-5%),,,Stable situation (+-5%)
1198,Europe,Eastern Europe,Republic of Moldova (the),MDA,2020,Cocaine-type drugs,Cocaine hydrochloride,Small increase (5-10%),,,
1199,Europe,Eastern Europe,Republic of Moldova (the),MDA,2020,Amphetamine-type stimulants,Amphetamine,Stable situation (+-5%),,,
1200,Europe,Eastern Europe,Republic of Moldova (the),MDA,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Stable situation (+-5%),,,
1201,Europe,Eastern Europe,Republic of Moldova (the),MDA,2020,Cannabis-type drugs,Cannabis-type drugs,Stable situation (+-5%),...,...,...
1202,Europe,Eastern Europe,Republic of Moldova (the),MDA,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Small increase (5-10%),,...,...
1203,Europe,Eastern Europe,Ukraine,UKR,2019,Cannabis-type,,Stable situation (+-5%),,,
1204,Europe,Eastern Europe,Ukraine,UKR,2019,Opioids,,Stable situation (+-5%),,,
1205,Europe,Eastern Europe,Ukraine,UKR,2019,Cocaine-type,,Large increase (>10%),,,
1206,Europe,Eastern Europe,Ukraine,UKR,2019,Hallucinogens,,Large increase (>10%),,,
1207,Europe,South-Eastern Europe,Bulgaria,BGR,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%),Small decrease (5-10%)
1208,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Amphetamine-type stimulants,Amphetamine,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1209,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1210,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Amphetamine-type stimulants,Amphetamines (amphetamine/methamphetamine),Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1211,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Any drug,Any drug,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1212,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Barbiturates,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1213,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Benzodiazepines,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1214,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Cannabis-type drugs,Cannabis herb (marijuana),Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1215,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Cannabis-type drugs,Cannabis resin (hashish),Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1216,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Cannabis-type drugs,Cannabis-type drugs,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1217,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Cocaine-type drugs,Cocaine-type drugs,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1218,Europe,South-Eastern Europe,Bulgaria,BGR,2020,"Opioids, including opiates and synthetic opioids",Codeine,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1219,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Hallucinogens,Hallucinogens,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1220,Europe,South-Eastern Europe,Bulgaria,BGR,2020,"Opioids, including opiates and synthetic opioids",Heroin,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1221,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Hallucinogens,LSD,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1222,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Amphetamine-type stimulants,Methamphetamine,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1223,Europe,South-Eastern Europe,Bulgaria,BGR,2020,New psychoactive substances,New psychoactive substances,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1224,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Non-medical use of pharmaceutical sedatives and tranquillizers,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1225,Europe,South-Eastern Europe,Bulgaria,BGR,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1226,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Hallucinogens,Other hallucinogens,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1227,Europe,South-Eastern Europe,Bulgaria,BGR,2020,"Opioids, including opiates and synthetic opioids",Other opioids,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1228,Europe,South-Eastern Europe,Bulgaria,BGR,2020,"Opioids, including opiates and synthetic opioids",Other pharmaceutical opioids,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1229,Europe,South-Eastern Europe,Bulgaria,BGR,2020,Solvents and inhalants,Solvents and inhalants,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1230,Europe,South-Eastern Europe,Bulgaria,BGR,2020,New psychoactive substances,"Synthetic cannabinoid receptor agonists (""synthetic cannabinoids"")",Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
1231,Europe,South-Eastern Europe,Bulgaria,BGR,2020,"Opioids, including opiates and synthetic opioids",Tramadol,Stable situation (+-5%),Small decrease (5-10%),Stable situation (+-5%),Stable situation (+-5%)
